1000,0.0002911407,2632,"26/09/08"
1001,0.0002911407,2632,"27/09/08"
1002,0.0002911407,2632,"28/09/08"
1003,0.0002911984,2646,"29/09/08"
1004,0.0002912176,2647,"30/09/08"
1005,0.0002912465,2663,"01/10/08"
1006,0.0002912465,2663,"02/10/08"
1007,0.0002912658,2671,"03/10/08"
1008,0.0002912658,2671,"04/10/08"
1009,0.0002912658,2671,"05/10/08"
1010,0.0002913331,2677,"06/10/08"
1011,0.0002913812,2690,"07/10/08"
1012,0.0002914197,2703,"08/10/08"
1013,0.0002914197,2703,"09/10/08"
1014,0.0002914678,2709,"10/10/08"
1015,0.0002914678,2709,"11/10/08"
1016,0.0002914678,2709,"12/10/08"
1017,0.0002914775,2713,"13/10/08"
1018,0.000291516,2718,"14/10/08"
1019,0.000291516,2718,"15/10/08"
1020,0.000291516,2718,"16/10/08"
1021,0.0002915256,2728,"17/10/08"
1022,0.0002915256,2728,"18/10/08"
1023,0.0002915256,2728,"19/10/08"
1024,0.0002915352,2735,"20/10/08"
1025,0.0002915352,2735,"21/10/08"
1026,0.0002915352,2735,"22/10/08"
1027,0.0002915448,2741,"23/10/08"
1028,0.0002915545,2743,"24/10/08"
1029,0.0002915545,2743,"25/10/08"
1030,0.0002915545,2743,"26/10/08"
1031,0.0002915641,2746,"27/10/08"
1032,0.0002915641,2746,"28/10/08"
1033,0.0002915641,2746,"29/10/08"
1034,0.0002915641,2746,"30/10/08"
1035,0.0002915641,2746,"31/10/08"
1036,0.0002915641,2746,"01/11/08"
1037,0.0002915641,2746,"02/11/08"
1038,0.0002915641,2746,"03/11/08"
1039,0.0002915641,2746,"04/11/08"
1040,0.0002915641,2746,"05/11/08"
1041,0.0002915641,2746,"06/11/08"
1042,0.0002915737,2769,"07/11/08"
1043,0.0002915737,2769,"08/11/08"
1044,0.0002915737,2769,"09/11/08"
1045,0.0002915737,2769,"10/11/08"
1046,0.0002915737,2769,"11/11/08"
1047,0.0002919396,2857,"12/11/08"
1048,0.0002919396,2857,"13/11/08"
1049,0.0002921514,2876,"14/11/08"
1050,0.0002921514,2876,"15/11/08"
1051,0.0002921514,2876,"16/11/08"
1052,0.0002924788,2893,"17/11/08"
1053,0.0002927099,2909,"18/11/08"
1054,0.0002927869,2920,"19/11/08"
1055,0.0002929504,2926,"20/11/08"
1056,0.0002934507,2976,"21/11/08"
1057,0.0002934507,2976,"22/11/08"
1058,0.0002934507,2976,"23/11/08"
1059,0.0002942008,3026,"24/11/08"
1060,0.000294547,3058,"25/11/08"
1061,0.0002948549,3108,"26/11/08"
1062,0.0002958086,3266,"27/11/08"
1063,0.0002958086,3266,"28/11/08"
1064,0.0002958086,3266,"29/11/08"
1065,0.0002958086,3266,"30/11/08"
1066,0.0002951737,3134,"01/12/08"
1067,0.0002924432,2892,"02/12/08"
1068,0.0002911547,2643,"03/12/08"
1069,0.0002902311,2526,"04/12/08"
1070,0.0002885573,2383,"05/12/08"
1071,0.0002885573,2383,"06/12/08"
1072,0.0002885573,2383,"07/12/08"
1073,0.0002878457,2056,"08/12/08"
1074,0.0002878457,2056,"09/12/08"
1075,0.0002876438,2012,"10/12/08"
1076,0.000287144,1941,"11/12/08"
1077,0.0002869332,1866,"12/12/08"
1078,0.0002869332,1866,"13/12/08"
1079,0.0002869332,1866,"14/12/08"
1080,0.0002868853,1819,"15/12/08"
1081,0.0002868951,1834,"16/12/08"
1082,0.0002868852,1817,"17/12/08"
1083,0.0002870096,1914,"18/12/08"
1084,0.0002878938,2075,"19/12/08"
1085,0.0002878938,2075,"20/12/08"
1086,0.0002878938,2075,"21/12/08"
1087,0.0002898559,2485,"22/12/08"
1088,0.0002907988,2593,"23/12/08"
1089,0.000291395,2699,"24/12/08"
1090,0.000291395,2699,"25/12/08"
1091,0.0002932122,2959,"26/12/08"
1092,0.0002932122,2959,"27/12/08"
1093,0.0002932122,2959,"28/12/08"
1094,0.0002947794,3097,"29/12/08"
1095,0.0002953372,3154,"30/12/08"
1096,0.0002956739,3218,"31/12/08"
1097,0.0002957412,3252,"01/01/09"
1098,0.0002958086,3266,"02/01/09"
1099,0.0002958086,3266,"03/01/09"
1100,0.0002958086,3266,"04/01/09"
1101,0.0002958086,3266,"05/01/09"
1102,0.0002958086,3266,"06/01/09"
1103,0.0002958086,3266,"07/01/09"
1104,0.0002958086,3266,"08/01/09"
