1319,0.000287854,2201,"11/08/09"
1320,0.000287854,2201,"12/08/09"
1321,0.0002877911,2192,"13/08/09"
1322,0.0002877911,2192,"14/08/09"
1323,0.0002875705,2158,"15/08/09"
1324,0.0002876334,2169,"16/08/09"
1325,0.000287744,2186,"17/08/09"
1326,0.0002876654,2176,"18/08/09"
1327,0.0002878068,2194,"19/08/09"
1328,0.0002877597,2189,"20/08/09"
1329,0.0002879646,2217,"21/08/09"
1330,0.0002880121,2223,"22/08/09"
1331,0.0002880279,2224,"23/08/09"
1332,0.0002881223,2228,"24/08/09"
1333,0.0002882803,2240,"25/08/09"
1334,0.0002887208,2270,"26/08/09"
1335,0.0002889881,2289,"27/08/09"
1336,0.0002892397,2300,"28/08/09"
1337,0.0002892397,2300,"29/08/09"
1338,0.0002892082,2296,"30/08/09"
1339,0.000289334,2311,"31/08/09"
1340,0.000289507,2338,"01/09/09"
1341,0.00028968,2375,"02/09/09"
1342,0.0002898689,2401,"03/09/09"
1343,0.0002899003,2408,"04/09/09"
1344,0.0002899003,2408,"05/09/09"
1345,0.000289916,2411,"06/09/09"
1346,0.0002899632,2418,"07/09/09"
1347,0.0002898374,2392,"08/09/09"
1348,0.0002897587,2379,"09/09/09"
1349,0.0002896013,2363,"10/09/09"
1350,0.0002898689,2401,"11/09/09"
1351,0.0002898689,2401,"12/09/09"
1352,0.0002898531,2397,"13/09/09"
1353,0.0002896957,2377,"14/09/09"
1354,0.0002895699,2347,"15/09/09"
1355,0.0002895384,2344,"16/09/09"
1356,0.0002895699,2347,"17/09/09"
1357,0.0002895699,2347,"18/09/09"
1358,0.0002895699,2347,"19/09/09"
1359,0.0002895699,2347,"20/09/09"
1360,0.0002895699,2347,"21/09/09"
1361,0.0002895699,2347,"22/09/09"
1362,0.0002896013,2364,"23/09/09"
1363,0.0002896643,2373,"24/09/09"
1364,0.0002897745,2381,"25/09/09"
1365,0.0002898059,2383,"26/09/09"
1366,0.000289916,2412,"27/09/09"
1367,0.0002899632,2418,"28/09/09"
1368,0.0002899003,2408,"29/09/09"
1369,0.0002898531,2396,"30/09/09"
1370,0.0002905608,2453,"01/10/09"
1371,0.0002915992,2488,"02/10/09"
1372,0.0002923863,2526,"03/10/09"
1373,0.0002930004,2591,"04/10/09"
1374,0.0002950795,2757,"05/10/09"
1375,0.0002968015,2878,"06/10/09"
1376,0.0002983911,2965,"07/10/09"
1377,0.0002989257,3054,"08/10/09"
1378,0.0002991465,3128,"09/10/09"
1379,0.0002991623,3130,"10/10/09"
1380,0.0002991465,3128,"11/10/09"
1381,0.0002999207,3232,"12/10/09"
1382,0.0003010313,3309,"13/10/09"
1383,0.0003014925,3334,"14/10/09"
1384,0.0003014925,3334,"15/10/09"
1385,0.0003014925,3334,"16/10/09"
1386,0.0003014925,3334,"17/10/09"
1387,0.0003014925,3334,"18/10/09"
1388,0.0003005019,3280,"19/10/09"
1389,0.000299936,3233,"20/10/09"
1390,0.0002997002,3207,"21/10/09"
1391,0.0002993072,3161,"22/10/09"
1392,0.0002981286,2956,"23/10/09"
1393,0.0002975785,2932,"24/10/09"
1394,0.0002976571,2937,"25/10/09"
1395,0.0002957868,2816,"26/10/09"
1396,0.0002950952,2760,"27/10/09"
1397,0.0002938532,2658,"28/10/09"
1398,0.0002926737,2552,"29/10/09"
1399,0.0002927544,2573,"30/10/09"
1400,0.0002927064,2563,"31/10/09"
1401,0.0002925953,2539,"01/11/09"
1402,0.0002925637,2535,"02/11/09"
1403,0.000292681,2555,"03/11/09"
1404,0.0002927331,2569,"04/11/09"
1405,0.0002927023,2562,"05/11/09"
1406,0.0002926713,2551,"06/11/09"
1407,0.0002926866,2557,"07/11/09"
1408,0.0002926702,2550,"08/11/09"
1409,0.0002927633,2575,"09/11/09"
1410,0.0002927635,2576,"10/11/09"
1411,0.0002926158,2542,"11/11/09"
1412,0.000292696,2561,"12/11/09"
