1083,0.000302363,3398,"18/12/08"
1084,0.000302363,3398,"19/12/08"
1085,0.000302363,3398,"20/12/08"
1086,0.000302363,3398,"21/12/08"
1087,0.000302363,3398,"22/12/08"
1088,0.000302363,3398,"23/12/08"
1089,0.000302363,3398,"24/12/08"
1090,0.0003022505,3383,"25/12/08"
1091,0.0002948653,3095,"26/12/08"
1092,0.0002910012,2906,"27/12/08"
1093,0.0002857006,1218,"28/12/08"
1094,0.0002845887,751,"29/12/08"
1095,0.000284387,554,"30/12/08"
1096,0.0002842862,474,"31/12/08"
1097,0.0002843872,563,"01/01/09"
1098,0.0002843872,561,"02/01/09"
1099,0.0002841514,396,"03/01/09"
1100,0.000284084,367,"04/01/09"
1101,0.0002839719,319,"05/01/09"
1102,0.0002838711,245,"06/01/09"
1103,0.0002839053,281,"07/01/09"
1104,0.000283996,337,"08/01/09"
1105,0.0002840412,363,"09/01/09"
1106,0.0002841315,389,"10/01/09"
1107,0.0002841315,389,"11/01/09"
1108,0.0002839734,322,"12/01/09"
1109,0.0002839395,313,"13/01/09"
1110,0.000283883,260,"14/01/09"
1111,0.000283883,260,"15/01/09"
1112,0.0002839279,299,"16/01/09"
1113,0.0002841766,407,"17/01/09"
1114,0.0002840525,364,"18/01/09"
1115,0.000284391,567,"19/01/09"
1116,0.0002843798,546,"20/01/09"
1117,0.0002844027,598,"21/01/09"
1118,0.0002845045,705,"22/01/09"
1119,0.0002844824,681,"23/01/09"
1120,0.0002845043,702,"24/01/09"
1121,0.0002841881,423,"25/01/09"
1122,0.0002838714,248,"26/01/09"
1123,0.0002838827,258,"27/01/09"
1124,0.000284084,367,"28/01/09"
1125,0.0002843871,558,"29/01/09"
1126,0.0002847798,830,"30/01/09"
1127,0.0002857455,1242,"31/01/09"
1128,0.0002939751,3056,"01/02/09"
1129,0.0002983337,3221,"02/02/09"
1130,0.0002947639,3090,"03/02/09"
1131,0.0002922514,2978,"04/02/09"
1132,0.0002898753,2828,"05/02/09"
1133,0.0002903144,2856,"06/02/09"
1134,0.0002944709,3074,"07/02/09"
1135,0.000302363,3398,"08/02/09"
1136,0.000302363,3398,"09/02/09"
1137,0.0003023405,3391,"10/02/09"
1138,0.0003019465,3368,"11/02/09"
1139,0.0003020141,3373,"12/02/09"
1140,0.0002993917,3252,"13/02/09"
1141,0.000302363,3398,"14/02/09"
1142,0.000302363,3398,"15/02/09"
1143,0.0003023293,3389,"16/02/09"
1144,0.0003016314,3365,"17/02/09"
1145,0.0002976358,3201,"18/02/09"
1146,0.0002966,3161,"19/02/09"
1147,0.0002950118,3104,"20/02/09"
1148,0.0002947075,3085,"21/02/09"
1149,0.0002977484,3206,"22/02/09"
1150,0.000302363,3398,"23/02/09"
1151,0.000302363,3398,"24/02/09"
1152,0.000300292,3285,"25/02/09"
1153,0.0003006859,3314,"26/02/09"
1154,0.0003023293,3389,"27/02/09"
1155,0.000302363,3398,"28/02/09"
1156,0.0003008643,3322,"01/03/09"
1157,0.000300594,3301,"02/03/09"
1158,0.0003004814,3292,"03/03/09"
1159,0.0002999075,3269,"04/03/09"
1160,0.000298962,3233,"05/03/09"
1161,0.0002975106,3195,"06/03/09"
1162,0.0002949442,3102,"07/03/09"
1163,0.0002936824,3044,"08/03/09"
1164,0.0002915417,2945,"09/03/09"
1165,0.0002906854,2877,"10/03/09"
1166,0.0002899194,2832,"11/03/09"
1167,0.0002894688,2806,"12/03/09"
1168,0.0002892661,2787,"13/03/09"
1169,0.0002894237,2798,"14/03/09"
1170,0.0002894688,2806,"15/03/09"
1171,0.0002897392,2822,"16/03/09"
1172,0.0002898969,2829,"17/03/09"
1173,0.000289649,2820,"18/03/09"
1174,0.0002895139,2810,"19/03/09"
1175,0.0002892548,2785,"20/03/09"
1176,0.0002887141,2719,"21/03/09"
1177,0.0002880268,2608,"22/03/09"
