2133,0.0002928939,2844,"03/11/11"
2134,0.0002934726,2933,"04/11/11"
2135,0.0002934726,2933,"05/11/11"
2136,0.0002934726,2933,"06/11/11"
2137,0.0002934726,2933,"07/11/11"
2138,0.0002938223,3062,"08/11/11"
2139,0.0002938223,3062,"09/11/11"
2140,0.0002938223,3062,"10/11/11"
2141,0.0002938223,3062,"11/11/11"
2142,0.0002938223,3062,"12/11/11"
2143,0.0002938223,3062,"13/11/11"
2144,0.0002909081,2484,"14/11/11"
2145,0.0002922064,2728,"15/11/11"
2146,0.0002929702,2866,"16/11/11"
2147,0.0002934944,2944,"17/11/11"
2148,0.0002938223,3062,"18/11/11"
2149,0.0002938223,3062,"19/11/11"
2150,0.0002938223,3062,"20/11/11"
2151,0.0002938223,3062,"21/11/11"
2152,0.0002938223,3062,"22/11/11"
2153,0.0002938223,3062,"23/11/11"
2154,0.0002938223,3062,"24/11/11"
2155,0.0002938223,3062,"25/11/11"
2156,0.0002938223,3062,"26/11/11"
2157,0.0002938223,3062,"27/11/11"
2158,0.0002938223,3062,"28/11/11"
2159,0.0002938223,3062,"29/11/11"
2160,0.0002938223,3062,"30/11/11"
2161,0.0002938223,3062,"01/12/11"
2162,0.0002938223,3062,"02/12/11"
2163,0.0002938223,3062,"03/12/11"
2164,0.0002938223,3062,"04/12/11"
2165,0.0002938223,3062,"05/12/11"
2166,0.0002938223,3062,"06/12/11"
2167,0.0002938223,3062,"07/12/11"
2168,0.0002938223,3062,"08/12/11"
2169,0.0002938223,3062,"09/12/11"
2170,0.0002938223,3062,"10/12/11"
2171,0.0002938223,3062,"11/12/11"
2172,0.0002938223,3062,"12/12/11"
2173,0.0002937349,2990,"13/12/11"
2174,0.0002927084,2798,"14/12/11"
2175,0.000291159,2519,"15/12/11"
2176,0.0002880915,2089,"16/12/11"
2177,0.0002880915,2089,"17/12/11"
2178,0.0002880915,2089,"18/12/11"
2179,0.0002876438,1984,"19/12/11"
2180,0.0002875346,1943,"20/12/11"
2181,0.0002874473,1922,"21/12/11"
2182,0.0002873272,1902,"22/12/11"
2183,0.0002871962,1881,"23/12/11"
2184,0.0002871962,1881,"24/12/11"
2185,0.0002871962,1881,"25/12/11"
2186,0.0002870871,1854,"26/12/11"
2187,0.0002876219,1976,"27/12/11"
2188,0.0002881897,2126,"28/12/11"
2189,0.0002887576,2230,"29/12/11"
2190,0.0002893036,2288,"30/12/11"
2191,0.0002893036,2288,"31/12/11"
2192,0.0002893036,2288,"01/01/12"
2193,0.0002865851,1668,"02/01/12"
2194,0.0002868361,1810,"03/01/12"
2195,0.0002873709,1911,"04/01/12"
2196,0.0002876219,1976,"05/01/12"
2197,0.0002878403,2045,"06/01/12"
