2011-02-11 00:00:00,2011-02-11 00:00:00,113.229034772
2011-02-12 00:00:00,2011-02-12 00:00:00,104.517658344
2011-02-13 00:00:00,2011-02-13 00:00:00,104.579273276
2011-02-14 00:00:00,2011-02-14 00:00:00,104.640262302
2011-02-15 00:00:00,2011-02-15 00:00:00,94.2767342174
2011-02-16 00:00:00,2011-02-16 00:00:00,85.2968560938
2011-02-17 00:00:00,2011-02-17 00:00:00,85.3504611044
2013-02-01 00:00:00,2013-02-01 00:00:00,84.9368460951
2013-02-02 00:00:00,2013-02-02 00:00:00,93.1062058825
2013-02-03 00:00:00,2013-02-03 00:00:00,93.1089360366
2013-02-04 00:00:00,2013-02-04 00:00:00,93.1116551226
2013-02-05 00:00:00,2013-02-05 00:00:00,97.2082516661
2013-02-06 00:00:00,2013-02-06 00:00:00,97.7748034656
2013-02-07 00:00:00,2013-02-07 00:00:00,98.2661857337
2013-02-08 00:00:00,2013-02-08 00:00:00,98.6924186297
2013-02-09 00:00:00,2013-02-09 00:00:00,96.0777737053
2013-02-10 00:00:00,2013-02-10 00:00:00,96.0804678578
2013-02-11 00:00:00,2013-02-11 00:00:00,96.0831510911
2013-02-12 00:00:00,2013-02-12 00:00:00,95.8070191519
2013-02-13 00:00:00,2013-02-13 00:00:00,95.5680432288
2013-02-14 00:00:00,2013-02-14 00:00:00,95.3612682607
2013-02-15 00:00:00,2013-02-15 00:00:00,92.1977435094
2013-02-16 00:00:00,2013-02-16 00:00:00,98.4103717443
2013-02-17 00:00:00,2013-02-17 00:00:00,98.4130212592
2013-02-18 00:00:00,2013-02-18 00:00:00,98.4156600386
2013-02-19 00:00:00,2013-02-19 00:00:00,90.866347201
2013-07-04 00:00:00,2013-07-04 00:00:00,85.5709809359
2013-07-05 00:00:00,2013-07-05 00:00:00,90.7187949117
2013-07-06 00:00:00,2013-07-06 00:00:00,95.1804891789
2013-07-07 00:00:00,2013-07-07 00:00:00,95.1819631431
2013-07-08 00:00:00,2013-07-08 00:00:00,95.1834311215
2013-07-09 00:00:00,2013-07-09 00:00:00,101.043214591
2013-07-10 00:00:00,2013-07-10 00:00:00,106.121964176
2013-07-11 00:00:00,2013-07-11 00:00:00,110.523811446
2013-07-12 00:00:00,2013-07-12 00:00:00,114.339004493
2013-07-13 00:00:00,2013-07-13 00:00:00,117.645758968
2013-07-14 00:00:00,2013-07-14 00:00:00,117.647356341
2013-07-15 00:00:00,2013-07-15 00:00:00,117.648947225
2013-07-16 00:00:00,2013-07-16 00:00:00,120.515079411
2013-07-17 00:00:00,2013-07-17 00:00:00,122.999304228
2013-07-18 00:00:00,2013-07-18 00:00:00,129.138174212
2013-07-19 00:00:00,2013-07-19 00:00:00,135.455234648
2013-07-20 00:00:00,2013-07-20 00:00:00,140.930317798
2013-07-21 00:00:00,2013-07-21 00:00:00,140.932036302
2013-07-22 00:00:00,2013-07-22 00:00:00,140.933747823
2013-07-23 00:00:00,2013-07-23 00:00:00,140.696942632
2013-07-24 00:00:00,2013-07-24 00:00:00,140.491928681
2013-07-25 00:00:00,2013-07-25 00:00:00,138.321549851
2013-07-26 00:00:00,2013-07-26 00:00:00,136.440744686
2013-07-27 00:00:00,2013-07-27 00:00:00,136.803848797
2013-07-28 00:00:00,2013-07-28 00:00:00,136.805490325
2013-07-29 00:00:00,2013-07-29 00:00:00,136.807125181
2013-07-30 00:00:00,2013-07-30 00:00:00,135.129038147
2013-07-31 00:00:00,2013-07-31 00:00:00,133.674885061
2013-08-01 00:00:00,2013-08-01 00:00:00,140.386860334
2013-08-02 00:00:00,2013-08-02 00:00:00,146.204196656
2013-08-03 00:00:00,2013-08-03 00:00:00,151.246172627
2013-08-04 00:00:00,2013-08-04 00:00:00,151.247865238
2013-08-05 00:00:00,2013-08-05 00:00:00,151.249550969
2013-08-06 00:00:00,2013-08-06 00:00:00,155.619586915
2013-08-07 00:00:00,2013-08-07 00:00:00,161.400316012
2013-08-08 00:00:00,2013-08-08 00:00:00,164.417466102
2013-08-09 00:00:00,2013-08-09 00:00:00,169.025710311
2013-08-10 00:00:00,2013-08-10 00:00:00,169.027478873
2013-08-11 00:00:00,2013-08-11 00:00:00,169.029240243
2013-08-12 00:00:00,2013-08-12 00:00:00,169.030994452
2013-08-13 00:00:00,2013-08-13 00:00:00,192.956862628
2013-08-14 00:00:00,2013-08-14 00:00:00,213.693129718
2013-08-15 00:00:00,2013-08-15 00:00:00,227.678660408
2013-08-16 00:00:00,2013-08-16 00:00:00,227.680762452
2013-08-17 00:00:00,2013-08-17 00:00:00,239.802053233
2013-08-18 00:00:00,2013-08-18 00:00:00,239.804215326
2013-08-19 00:00:00,2013-08-19 00:00:00,239.806368626
2013-08-20 00:00:00,2013-08-20 00:00:00,254.298539002
2013-08-21 00:00:00,2013-08-21 00:00:00,262.872320326
