"2006-01-01",6.6083333333,11,35.6
"2006-01-02",6.6083333333,11,35.6
"2006-01-03",6.6351587302,11,38.4
"2006-01-04",6.623989418,11,154.213333333
"2006-01-05",6.598910487,11,180.651555556
"2006-01-06",6.617574274,11,161.898014815
"2006-01-07",6.6596754819,11,149.938279506
"2006-01-08",6.5450520843,11,130.546508905
"2006-01-09",6.585341436,11,151.206974385
"2006-01-10",6.6317403557,11,143.8593778
"2006-01-11",6.5475083082,11,126.944794093
"2006-01-12",6.5524869985,11,134.872154881
"2006-01-13",6.5412665098,11,126.82253423
"2006-01-14",6.4909494937,11,125.139529666
"2006-01-15",6.2032673389,11,108.454259044
"2006-01-16",6.2279428049,11,109.340357838
"2006-01-17",6.2582911716,11,114.694976793
"2006-01-18",6.2687412376,11,109.215646554
"2006-01-19",6.3044646282,11,99.9735603468
"2006-01-20",6.2894249,11,99.9770856339
"2006-01-21",6.2810200985,11,106.766807549
"2006-01-22",6.2810200985,11,106.766807549
"2006-01-23",6.2439951965,11,107.077899876
"2006-01-24",6.1625736147,11,131.774179893
"2006-01-25",6.1300082439,11,126.92428924
"2006-01-26",6.0126738114,11,110.401050675
"2006-01-27",5.9652432291,11,105.360910585
"2006-01-28",5.9267663541,11,101.61945584
"2006-01-29",5.9267663541,11,101.61945584
"2006-01-30",5.8176419513,11,105.883528395
"2006-01-31",5.7935119134,11,99.5123912756
"2006-02-01",5.7612658805,11,108.377405772
"2006-02-02",5.7173193186,11,117.340418336
"2006-02-03",5.5850100762,11,103.361695891
"2006-02-04",5.6085960343,11,97.8468031056
"2006-02-05",5.294116563,11,84.8005626915
"2006-02-06",5.3051232435,11,92.440487666
"2006-02-07",5.2872179222,10.7333333333,84.7817559772
"2006-02-08",5.294199977,10.2355555556,81.3575218469
"2006-02-09",5.2127510912,10.2355555556,72.7898522673
"2006-02-10",5.2653719333,9.8041481482,71.897871965
"2006-02-11",5.2652667867,9.8041481482,76.458155703
"2006-02-12",5.2652667867,9.8041481482,76.458155703
"2006-02-13",5.2743423262,9.4302617284,93.8770682759
"2006-02-14",5.2370226087,9.1062268313,93.4267925058
"2006-02-15",5.1834195942,8.8253965871,116.476553505
"2006-02-16",5.1736303149,8.5820103755,148.293013038
"2006-02-17",5.1874240507,8.3710756588,134.053944633
"2006-02-18",5.1773230662,8.3710756588,134.646752015
"2006-02-19",5.1003466574,8.3710756588,122.293851746
"2006-02-20",5.0658559919,8.1882655709,141.434671513
"2006-02-21",5.0395443288,8.0298301615,147.176715312
"2006-02-22",5.0131606405,7.8925194733,182.699819937
"2006-02-23",5.0086898391,7.7735168768,181.233177279
"2006-02-24",5.0119756383,7.6703812933,184.508753641
"2006-02-25",5.0106963469,7.6703812933,175.707586489
"2006-02-26",5.0092701673,7.6703812933,153.479908291
"2006-02-27",5.0359897005,7.5809971208,161.602587185
"2006-02-28",5.0123021849,7.5035308381,165.122242227
"2006-03-01",4.9969581899,7.436393393,166.585943264
"2006-03-02",4.9709748757,7.3782076072,184.227817495
"2006-03-03",4.9490671145,7.3277799263,181.944108496
"2006-03-04",4.9257571558,7.3277799263,186.511560696
"2006-03-05",4.8023228683,7.3277799263,164.976685937
"2006-03-06",4.820425851,7.2840759361,156.393127812
"2006-03-07",4.8323055788,7.2461991446,145.14071077
"2006-03-08",4.8183685386,7.213372592,155.935282668
"2006-03-09",4.8158749557,7.1849229131,149.690578312
"2006-03-10",4.7940360727,7.1602665247,153.411834537
"2006-03-11",4.7786407868,7.1602665247,173.650256599
"2006-03-12",4.6848220153,7.1602665247,158.790222386
"2006-03-13",4.6506552704,6.872230988,162.698192734
"2006-03-14",4.6972345677,6.6226001896,142.60510037
"2006-03-15",4.6972345677,6.6226001896,142.60510037
"2006-03-16",4.6764921809,6.4062534977,146.937753654
"2006-03-17",4.6909598901,6.2187530313,154.5593865
"2006-03-18",4.6758016017,6.2187530313,160.2314683
"2006-03-19",4.5690280548,6.2187530313,148.267272527
"2006-03-20",4.5777502401,6.0562526272,163.218302856
"2006-03-21",4.5173835414,5.9154189435,143.055862475
"2006-03-22",4.5150657359,5.7933630844,157.195080812
"2006-03-23",4.5588903044,5.6875813398,159.875736704
"2006-03-24",4.5718715972,5.5959038278,144.972305143
"2006-03-25",4.5729553842,5.5959038278,127.509331124
"2006-03-26",4.5729553842,5.5959038278,127.509331124
"2006-03-27",4.5843391108,5.5164499841,117.054753641
"2006-03-28",4.5473605627,5.4475899862,138.527453156
"2006-03-29",4.5337730937,5.3879113214,135.803792735
"2006-03-30",4.5348255701,5.3361898119,121.69662037
"2006-03-31",4.5356142595,5.2913645036,120.083737654
"2006-04-01",4.5575323583,5.2913645036,118.872572634
"2006-04-02",4.4913428586,5.2913645036,107.622896282
"2006-04-03",4.5372590489,5.2525159032,97.5531767781
"2006-04-04",4.5414578424,5.2188471161,96.946086541
"2006-04-05",4.5711682253,5.1896675006,104.699941669
"2006-04-06",4.4450124619,5.1896675006,94.8732827797
"2006-04-07",4.4540108003,5.1643785005,97.5968450757
"2006-04-08",4.4542167677,5.1643785005,90.183932399
"2006-04-09",4.4069878653,5.1643785005,81.7594080791
"2006-04-10",4.420130224,5.1424613671,90.2714870019
"2006-04-11",4.3330017497,5.1424613671,80.315288735
"2006-04-12",4.3428872307,5.1234665182,80.4065835703
"2006-04-13",4.3476451238,5.1070043157,85.5657057609
"2006-04-14",4.3052924406,5.1070043157,83.5036116595
"2006-04-15",4.3204201152,5.1070043157,83.5831301049
"2006-04-16",4.1710307665,5.1070043157,73.6387127576
