"","sampleObjTimeseries.fcst","sampleObjTimeseries.lower","sampleObjTimeseries.upper","sampleObjTimeseries.CI","V5"
"1",19.4175598615672,19.0716744214888,19.7634453016455,0.345885440078352,19.3917544044
"2",19.2515867986627,18.6568689488219,19.8463046485036,0.594717849840871,19.4728538171
"3",19.1901490888231,18.3519748397078,20.0283233379384,0.838174249115321,19.4728538171
"4",19.3592561490312,18.2828435671821,20.4356687308803,1.07641258184914,19.4728538171
"5",19.4345487748532,18.1095824737016,20.7595150760049,1.32496630115168,19.6764733082
"6",19.3604344293456,17.8061310571587,20.9147378015324,1.55430337218683,19.8529435338
"7",19.2608392918811,17.4789198311777,21.0427587525845,1.78191946070339,20.0058843959
"8",19.2213615441352,17.1615323234438,21.2811907648266,2.05982922069137,20.1384331431
"9",19.1839600489326,16.8354746954797,21.5324454023855,2.34848535345288,20.253308724
"10",19.1490461459555,16.5332245603243,21.7648677315868,2.61582158563125,20.253308724
"11",19.2362656343656,16.3706943787612,22.10183688997,2.86557125560439,20.253308724
"12",19.2966903550837,16.1895070006383,22.403873709529,3.10718335444537,20.3528675608
"13",19.2922829618641,15.9545052328789,22.6300606908493,3.33777772898522,20.4391518861
"14",19.2335414353023,15.6708642796266,22.796218590978,3.56267715567572,20.5139316346
"15",19.1880637411473,15.3847920321048,22.9913354501899,3.80327170904257,20.57874075
"16",19.1483134320201,15.1011179208914,23.1955089431488,4.04719551112868,20.63490865
"17",19.1478378052464,14.8709862837245,23.4246893267682,4.27685152152182,20.63490865
"18",19.2037332550453,14.7063128136815,23.7011536964091,4.49742044136381,20.63490865
"19",19.1610224437281,14.4462154970694,23.8758293903867,4.71480694665869,20.6835874966
"20",19.0704745038592,14.1422719937313,23.9986770139871,4.92820251012788,20.7257758304
"21",18.9133051857457,13.7668355185616,24.0597748529298,5.14646966718408,20.762339053
"22",18.760297260609,13.3787696481558,24.1418248730622,5.38152761245324,20.762339053
"23",18.6717226626284,13.0505020876321,24.2929432376247,5.62122057499628,20.660693846
"24",18.6219940944754,12.7655257191515,24.4784624697992,5.85646837532386,20.660693846
"25",18.6010752342162,12.5178258551119,24.6843246133205,6.08324937910426,20.660693846
"26",18.5475798726412,12.2415110773379,24.8536486679445,6.30606879530329,20.5726013332
"27",18.4566509192886,11.9325986271125,24.9807032114647,6.5240522921761,20.4962544887
"28",18.3587600489482,11.6231008229049,25.0944192749915,6.7356592260433,20.4300872236
"29",18.2882368379782,11.3413912708797,25.2350824050767,6.94684556709854,20.3727422604
"30",18.2751591540303,11.1175030999684,25.4328152080922,7.1576560540619,20.4563766257
"31",18.2559635341119,10.8937796820806,25.6181473861432,7.36218385203129,20.4563766257
"32",18.2104701949769,10.6476430881894,25.7732973017644,7.56282710678749,20.4563766257
"33",18.1616083590759,10.4038644706411,25.9193522475107,7.7577438884348,20.5288597423
"34",18.0951031992963,10.1435312418934,26.0466751566992,7.95157195740288,20.5916784433
"35",18.0119747424894,9.86249548507177,26.1614539999071,8.14947925741765,20.6461213175
"36",17.8725441576053,9.52353821343279,26.2215501017777,8.34900594417246,20.6933051419
"37",17.8275055347011,9.27832498479916,26.3766860846031,8.54918054990199,20.7341977896
"38",17.8295552963846,9.08242850990366,26.5766820828655,8.7471267864809,20.7341977896
"39",17.8006849981045,8.85508857959027,26.7462814166188,8.94559641851427,20.7341977896
"40",17.7061897909501,8.56930934505142,26.8430702368487,9.13688044589865,20.7696380843
"41",17.594338030093,8.27120074086613,26.9174753193199,9.32313728922687,20.8003530064
"42",17.5145086429871,8.00503636938667,27.0239809165875,9.50947227360043,20.8003530064
"43",17.4719521815601,7.77753915194245,27.1663652111777,9.69441302961761,18.0269726056
"44",17.5052461449974,7.62824592926104,27.3822463607337,9.87700021573633,15.6233762582
"45",17.5417562524867,7.49051138391361,27.5930011210597,10.0512448685731,15.6233762582
"46",17.5376580748001,7.31375325146419,27.761562898136,10.2239048233359,15.6233762582
"47",17.5030053958841,7.11094771016274,27.8950630816055,10.3920576857214,16.4735927571
"48",17.4581589534016,6.90110691112811,28.015210995675,10.5570520422735,17.2104470561
"49",17.4292119296954,6.7121751400635,28.1462487193274,10.7170367896319,17.8490541153
"50",17.420380278473,6.54809522228194,28.292665334664,10.872285056191,18.4025135666
"51",17.4412134720542,6.41887597939254,28.4635509647158,11.0223374926616,18.7488450911
"52",17.4538865782025,6.28773922583604,28.620033930569,11.1661473523665,18.7488450911
"53",17.4292319805792,6.12283775496311,28.7356262061953,11.3063942256161,18.7488450911
"54",17.3980693917405,5.95539931807007,28.840739465411,11.4426700736705,18.7488450911
"55",17.3617911484771,5.78721407310759,28.9363682238466,11.5745770753695,19.0489990789
"56",17.338593608671,5.63609886341895,29.041088353923,11.702494745252,19.3091325351
"57",17.3251843281279,5.4988612507133,29.1515074055424,11.8263230774146,19.3091325351
"58",17.3431384499119,5.3968935631926,29.2893833366312,11.9462448867193,19.5345815304
"59",17.353146553454,5.29103533658157,29.4152577703264,12.0621112168724,19.5345815304
"60",17.333116837107,5.15813836689178,29.5080953073222,12.1749784702152,19.5345815304
"61",17.3095404491703,5.02467613469679,29.5944047636439,12.2848643144735,19.7299706597
"62",17.2894374205062,4.89819578954083,29.6806790514716,12.3912416309654,17.099307905
"63",17.2953281861182,4.80103685705268,29.7896195151838,12.4942913290655,17.2194001844
"64",17.3117045787627,4.71770967361486,29.9056994839105,12.5939949051478,17.3234801598
"65",17.3275873938125,4.63663256661947,30.0185422210055,12.690954827193,17.4136828052
