"2006-01-01",6,10,0
"2006-01-02",6,10,0
"2006-01-03",5.7666666667,10,206.933333333
"2006-01-04",5.5533333333,10,487.608888889
"2006-01-05",5.2795555556,10,615.927703704
"2006-01-06",5.1089481482,10,810.070676543
"2006-01-07",4.9610883951,10,1004.861253
"2006-01-08",4.9662766091,10,871.279752604
"2006-01-09",4.8374397279,10,1070.70911892
"2006-01-10",5.0368922086,10,1141.2812364
"2006-01-11",4.9653065808,10,990.577071547
"2006-01-12",4.9532657033,10,860.100128674
"2006-01-13",4.9794969429,10,957.020111517
"2006-01-14",4.9822306838,10,829.817429982
"2006-01-15",4.984599926,10,719.441772651
"2006-01-16",4.9383199359,10,889.649536297
"2006-01-17",4.9109883889,10,981.962931458
"2006-01-18",4.8695232703,10,1056.36787393
"2006-01-19",4.8285868343,10,1127.11882407
"2006-01-20",4.9181085897,10,977.236314196
"2006-01-21",4.8268052222,10,1035.73813897
"2006-01-22",4.8498978592,10,897.906387107
"2006-01-23",4.8476892558,9.6,780.05220216
"2006-01-24",4.9302195772,9.2533333333,871.245241872
"2006-01-25",4.8645236336,8.9528888889,937.612542956
"2006-01-26",4.8603649269,8.9528888889,814.330870561
"2006-01-27",4.8700940478,8.6925037037,1036.68675449
"2006-01-28",4.9096370636,8.6925037037,899.661853888
"2006-01-29",4.9216854551,8.6925037037,780.106940037
"2006-01-30",4.8743496167,8.4668365432,890.626014698
"2006-01-31",4.8333252233,8.2712583375,970.942546072
"2006-02-01",4.7728818602,8.1017572258,1022.9502066
"2006-02-02",4.7364976122,7.9548562624,1079.22351238
"2006-02-03",4.7716312639,7.827542094,935.593710732
"2006-02-04",4.7020804287,7.827542094,981.114549301
"2006-02-05",4.6751363716,7.827542094,850.699276061
"2006-02-06",4.6651181887,7.7172031482,936.606039253
"2006-02-07",4.6386579857,7.7549093951,949.191900686
"2006-02-08",4.6101702543,7.7875881424,983.566313928
"2006-02-09",4.5510364426,7.7875881424,857.757472071
"2006-02-10",4.6020093614,7.8159097234,903.523142461
"2006-02-11",4.5217414465,7.8159097234,784.1200568
"2006-02-12",4.4521759203,7.8159097234,679.83738256
"2006-02-13",4.4285524643,7.8404550936,1020.52573155
"2006-02-14",4.3980788024,7.8617277478,1012.32230068
"2006-02-15",4.3950016287,8.1468307148,1049.34599392
"2006-02-16",4.3978903005,8.3939199528,1066.8998614
"2006-02-17",4.5448382604,8.6080639591,925.579879879
"2006-02-18",4.5605264923,8.6080639591,987.235895895
"2006-02-19",4.4857896267,8.6080639591,855.871109775
"2006-02-20",4.4110176765,8.7936554312,1003.62162847
"2006-02-21",4.3845486529,8.9545013737,1046.33874468
"2006-02-22",4.3266088326,9.0939011906,1082.29357872
"2006-02-23",4.2541720993,9.2147143652,1142.92110156
"2006-02-24",4.2369491527,9.3194191165,1146.93162135
"2006-02-25",4.1386892657,9.3194191165,1183.60740517
"2006-02-26",4.1868640303,9.3194191165,1026.19308448
"2006-02-27",4.2286154929,8.8768299009,893.900673216
"2006-02-28",4.2336889828,8.4932525808,957.24725012
"2006-03-01",4.2125304517,8.1608189034,962.280950104
"2006-03-02",4.1875263915,7.8727097163,980.376823424
"2006-03-03",4.1625228726,7.6230150874,996.193246967
"2006-03-04",4.1475198229,7.6230150874,1037.3674807
"2006-03-05",4.1945171799,7.6230150874,899.318483278
"2006-03-06",4.199692667,7.4066130758,784.742685507
"2006-03-07",4.1797336447,7.2190646657,858.243660773
"2006-03-08",4.2024358254,7.0565227102,867.81117267
"2006-03-09",4.1887777154,6.9156530155,872.236349647
"2006-03-10",4.2636073533,6.7935659468,883.938169694
"2006-03-11",4.3417930396,6.7935659468,767.413080402
"2006-03-12",4.4295539676,6.7935659468,665.491336348
"2006-03-13",4.4242801053,6.6877571539,891.959158168
"2006-03-14",4.4242801053,6.5960562,891.959158168
"2006-03-15",4.4743760912,6.5960562,778.631270413
"2006-03-16",4.4511259457,6.3832487067,842.147101024
"2006-03-17",4.5376424863,6.1988155458,730.127487554
"2006-03-18",4.5792901548,6.1988155458,634.110489214
"2006-03-19",4.4353848008,6.1988155458,549.962423985
"2006-03-20",4.2395557163,6.038973473,691.167434121
"2006-03-21",4.2987260652,5.9004436766,787.678442904
"2006-03-22",4.2872292565,5.7803845198,887.454650517
"2006-03-23",4.1822653557,5.6763332505,776.060697115
"2006-03-24",4.4046299749,5.5861554837,672.9859375
"2006-03-25",4.3862348671,5.5861554837,773.254479166
"2006-03-26",4.4680702182,5.5861554837,670.687215277
"2006-03-27",4.4803275224,5.5080014192,826.46225324
"2006-03-28",4.5146171861,5.4402678967,875.733952808
"2006-03-29",4.5693348946,5.3815655104,765.236092434
"2006-03-30",4.4934235753,5.3306901091,663.737946776
"2006-03-31",4.4765226542,5.2865980945,718.306220539
"2006-04-01",4.3907640781,5.2865980945,748.532057801
"2006-04-02",4.3907640781,5.2865980945,748.532057801
"2006-04-03",4.2808844232,5.2483850152,892.727783427
"2006-04-04",4.3267665001,5.3486003465,940.76407897
"2006-04-05",4.3498643001,5.4354536337,817.862201774
"2006-04-06",4.3476601712,5.4354536337,712.813908204
"2006-04-07",4.3179721484,5.5107264825,618.172053777
"2006-04-08",4.3089091953,5.5107264825,535.749113274
"2006-04-09",4.3089091953,5.5107264825,535.749113274
"2006-04-10",4.3010546359,5.5759629515,464.31589817
"2006-04-11",4.2609140178,5.5759629515,402.673778414
"2006-04-12",4.1927921487,5.6325012246,350.983941292
"2006-04-13",4.1670865289,5.6815010614,304.586082453
"2006-04-14",4.1448083251,5.6815010614,264.374604793
