"","sampleObjTimeseries.objSampleTimeSeries..i...fcst","sampleObjTimeseries.objSampleTimeSeries..i...lower","sampleObjTimeseries.objSampleTimeSeries..i...upper","sampleObjTimeseries.objSampleTimeSeries..i...CI","V5"
"1",14.9786245294082,14.6399217745704,15.3173272842461,0.338702754837895,14.9651800977
"2",14.8782810104118,14.3110815063638,15.4454805144598,0.567199504048015,14.9698227513
"3",14.9233416518638,14.1834524143722,15.6632308893555,0.739889237491623,14.9698227513
"4",15.1547019879738,14.2467959051573,16.0626080707903,0.90790608281647,14.9698227513
"5",15.2206522713526,14.1430342265364,16.2982703161688,1.0776180448162,14.9738463845
"6",15.2086019398871,13.9847274352604,16.4324764445138,1.22387450462669,14.9773335332
"7",15.3326341409689,13.9548748736057,16.7103934083322,1.37775926736325,14.9803557288
"8",15.3795203513578,13.8165663493128,16.9424743534028,1.562954002045,14.982974965
"9",15.3864735127478,13.6377600777907,17.1351869477049,1.74871343495709,14.9852449696
"10",15.5492816127862,13.6327325162378,17.4658307093346,1.91654909654837,14.9852449696
"11",15.8002032318762,13.7242768771231,17.8761295866293,2.07592635475308,14.9852449696
"12",15.9320178827277,13.7036896996716,18.1603460657838,2.22832818305609,14.987212307
"13",15.9579373518733,13.5905700337972,18.3253046699494,2.36736731807609,14.9889173327
"14",16.0587930930468,13.5498885332425,18.567697652851,2.50890455980426,14.9903950217
"15",16.145890290363,13.4850773153336,18.8067032653924,2.66081297502941,15.5250090188
"16",16.1302248846379,13.3154006200637,18.9450491492121,2.8148242645742,15.9883411496
"17",16.1496914192508,13.1949587586353,19.1044240798663,2.95473266061548,15.9883411496
"18",16.3087921142263,13.2130752943489,19.4045089341037,3.09571681987737,15.9883411496
"19",16.3641579673198,13.125450606838,19.6028653278015,3.23870736048171,16.389895663
"20",16.4122114517881,13.038468231753,19.7859546718233,3.37374322003517,16.7379095746
"21",16.3579538075902,12.8509193956871,19.8649882194934,3.50703441190312,17.0395216313
"22",16.3611210230224,12.715126561346,20.0071154846988,3.64599446167641,17.0395216313
"23",16.3138168588866,12.5307323335349,20.0969013842383,3.78308452535173,17.3009187472
"24",16.3254517936533,12.4119600218405,20.2389435654662,3.91349177181281,17.3009187472
"25",16.3168167911464,12.2748991221053,20.3587344601874,4.04191766904102,17.3009187472
"26",16.3196237602704,12.1493558695807,20.4898916509602,4.17026789068975,14.9941295809
"27",16.2453364692939,11.9532472162562,20.5374257223316,4.29208925303767,12.9949123034
"28",16.0888965348253,11.6810049929153,20.4967880767353,4.40789154190998,11.2622573296
"29",16.0126111898637,11.4896454842384,20.5355768954891,4.52296570562536,9.760623019
"30",15.9895990478556,11.3527790090692,20.6264190866421,4.63682003878649,8.4592066165
"31",15.8963687811971,11.1505633317557,20.6421742306385,4.74580544944136,8.4592066165
"32",15.7880741630212,10.9346123517236,20.6415359743188,4.85346181129756,8.4592066165
"33",15.7946507875144,10.832305393721,20.7569961813079,4.96234539379348,7.331312401
"34",15.837712443251,10.7668904445594,20.9085344419427,5.07082199869162,8.6204707475
"35",15.6876192960826,10.5086424612067,20.8665961309584,5.17897683487581,7.4710746478
"36",15.5358983831092,10.2409921654215,20.830804600797,5.29490621768773,8.7415980281
"37",15.4740231214338,10.0584690865598,20.8895771563079,5.41555403487405,9.842718291
"38",15.4160143228273,9.87555898661666,20.956469659038,5.54045533621067,9.842718291
"39",15.334936928578,9.66774808207198,21.002125775084,5.66718884650603,9.842718291
"40",15.4104459461656,9.61401150844474,21.2068803838864,5.79643443772083,10.7970225189
"41",15.3548960493197,9.42570710019714,21.2840849984423,5.92918894912257,9.3574195164
"42",15.0834173464419,9.01454261084866,21.1522920820352,6.06887473559326,9.3574195164
"43",14.8735614837397,8.65739005008594,21.0897329173935,6.21617143365376,10.3764302475
"44",14.9744785126825,8.60755116452936,21.3414058608356,6.36692734815314,11.2595728812
"45",15.0168469703851,8.49957352180338,21.5341204189668,6.51727344858173,11.2595728812
"46",14.937443316798,8.27146317514049,21.6034234584556,6.66598014165754,11.2595728812
"47",14.9802618418423,8.16790492552776,21.7926187581568,6.81235691631451,11.8916298304
"48",15.0340664657835,8.073988056756,21.994144874811,6.96007840902752,12.4394125196
"49",14.9878020403596,7.87668098420531,22.098923096514,7.11112105615433,12.914157517
"50",15.0398856316734,7.77619298547039,22.3035782778764,7.26369264620301,13.3256031814
"51",15.1992954355044,7.78324434916541,22.6153465218433,7.41605108633895,13.6821894239
"52",15.3018871845093,7.73632415659603,22.8674502124225,7.56556302791324,13.6821894239
"53",15.4273121399895,7.71345392209111,23.141170357888,7.71385821789843,13.6821894239
"54",15.706151078345,7.84571295323462,23.5665892034553,7.86043812511033,13.6821894239
"55",15.8962922137431,7.89208419493349,23.9005002325526,8.00420801880956,13.991230834
"56",15.9823928267205,7.83355868084338,24.1312269725976,8.14883414587711,14.2590667228
"57",16.1131055494549,7.82304670667081,24.403164392239,8.29005884278408,14.2590667228
"58",16.3383610798893,7.91049043427768,24.766231725501,8.42787064561163,14.4911911598
"59",16.5546459789661,7.99143492430783,25.1178570336243,8.56321105465825,14.4911911598
"60",16.7652302255333,8.071363089641,25.4590973614256,8.6938671358923,14.4911911598
"61",16.991955767477,8.17577276885613,25.8081387660978,8.81618299862085,12.5590323385
"62",17.1397824232417,8.20836190182985,26.0712029446536,8.93142052141186,13.0178280267
"63",17.2716339125242,8.2272544392681,26.3160133857803,9.04437947325608,13.4154509565
"64",17.4614314868125,8.30807706887258,26.6147859047523,9.15335441793988,13.7600574956
