"","sampleObjTimeseries.sampleObjTimeseries.fcst","sampleObjTimeseries.sampleObjTimeseries.lower","sampleObjTimeseries.sampleObjTimeseries.upper","sampleObjTimeseries.sampleObjTimeseries.CI","V5"
"65",11.6134476782824,4.47264742100017,18.7542479355645,7.14080025728218,10.5749612158
"66",11.5651746294448,4.37676415146734,18.7535851074223,7.18841047797749,10.4018870219
"67",11.529199196689,4.29463622617517,18.7637621672029,7.23456297051385,10.0610798635
"68",11.492974778899,4.21368036686736,18.7722691909306,7.27929441203162,9.8726934574
"69",11.4463868564044,4.12366385874231,18.7691098540665,7.32272299766209,9.7792061246
"70",11.4075550900181,4.04272132813208,18.7723888519041,7.36483376188601,9.725655409
"71",11.3762461778663,3.97041379037133,18.7820785653612,7.40583238749495,9.4837013545
"72",11.3405750912033,3.89482437945829,18.7863258029483,7.445750711745,9.3967463021
"73",11.3056126034914,3.82096982427651,18.7902553827062,7.48464277921486,9.2111554371
"74",11.2805253620863,3.75811902259152,18.8029317015811,7.52240633949478,8.9653717492
