"","sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.fcst","sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.lower","sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.upper","sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.CI","V5"
"51",18.8115468079191,8.59054386778302,29.0325497480552,10.2210029401361,18.7488450911
"52",18.9475648211119,8.56909070820936,29.3260389340145,10.3784741129026,18.7488450911
"53",19.0621100804693,8.53082594643779,29.5933942145007,10.5312841340315,18.7488450911
"54",19.2804557978142,8.60320496258677,29.9577066330417,10.6772508352274,18.7488450911
"55",19.3903631468321,8.57141018220881,30.2093161114554,10.8189529646233,19.0489990789
"56",19.4415367985407,8.4845524966548,30.3985211004266,10.9569843018859,19.3091325351
"57",19.5067080588313,8.41748352134636,30.5959325963163,11.089224537485,19.3091325351
"58",19.6657041692469,8.45039987482862,30.8810084636651,11.2153042944183,19.5345815304
"59",19.8652686797024,8.52775972784498,31.2027776315598,11.3375089518574,19.5345815304
"60",20.0013753250589,8.5452614379216,31.4574892121962,11.4561138871373,19.5345815304
"61",20.1136271173611,8.54426370615368,31.6829905285685,11.5693634112074,19.7299706597
"62",20.1798748576316,8.50094773150996,31.8588019837532,11.6789271261216,17.099307905
"63",20.2614737584542,8.47471965463732,32.0482278622711,11.7867541038169,17.2194001844
"64",20.3994624396627,8.50777318872011,32.2911516906053,11.8916892509426,17.3234801598
"65",20.5275471358029,8.53523899559011,32.5198552760157,11.9923081402128,17.4136828052
"66",20.6308165608065,8.54045148483988,32.721181636773,12.0903650759666,17.4136828052
"67",20.7924066744017,8.60759784299521,32.9772155058082,12.1848088314065,17.4136828052
"68",20.9789231200557,8.70256566860606,33.2552805715054,12.2763574514497,17.4918584311
"69",21.0721587184457,8.70721567673642,33.4371017601549,12.3649430417093,17.5596106403
"70",21.1889105577572,8.73723811563464,33.6405829998797,12.4516724421226,17.6183292216
"71",21.3608141819158,8.82469640039971,33.896931963432,12.5361177815161,17.6692186587
"72",21.53605908975,8.91890280386784,34.1532153756322,12.6171562858822,17.7133228376
"73",21.6632244611906,8.9677812884258,34.3586676339553,12.6954431727648,17.7133228376
"74",21.798326924371,9.02676022486152,34.5698936238805,12.7715666995095,17.7133228376
"75",21.937400057342,9.09081000832679,34.7839901063572,12.8465900490152,17.7515464592
"76",22.0251174064194,9.10510204697797,34.9451327658608,12.9200153594414,17.784673598
"77",22.1121044995187,9.11844597335392,35.1057630256836,12.9936585261648,17.8133837849
"78",22.2441055708889,9.17740630644323,35.3108048353346,13.0666992644457,15.4382659469
"79",22.3468596165996,9.20755123421954,35.4861679989796,13.13930838238,15.7798304873
"80",22.395971837798,9.18436665009909,35.607577025497,13.2116051876989,15.7798304873
"81",22.4607181832699,9.17706897340585,35.7443673931339,13.283649209864,15.7798304873
"82",22.5394562188536,9.18362799012439,35.8952844475828,13.3558282287292,16.075853089
"83",22.5813764510042,9.15540052276544,36.007352379243,13.4259759282388,16.075853089
"84",22.6209907991609,9.12670104985358,36.1152805484682,13.4942897493073,16.3324060105
"85",22.6913245081904,9.13080701278623,36.2518420035945,13.5605174954042,16.5547518758
"86",22.7545784110165,9.12894439121246,36.3802124308204,13.625634019804,16.7474516257
"87",22.8022733198398,9.11335215552785,36.4911944841518,13.688921164312,16.7474516257
"88",22.8869762668122,9.13630567308934,36.637646860535,13.7506705937228,16.7474516257
"89",22.969075998463,9.15748974988895,36.780662247037,13.811586248574,16.7811247422
"90",23.0158102493215,9.14453849039312,36.88708200825,13.8712717589284,16.8103081099
"91",23.0452443429651,9.11623943077054,36.9742492551597,13.9290049121946,16.8356003619
"92",23.1122246198383,9.12695551842631,37.0974937212503,13.985269101412,16.8575203137
"93",23.1714879743422,9.13065271059794,37.2123232380864,14.0408352637442,16.8765176052
"94",23.1793731978142,9.08362938715174,37.2751170084768,14.0957438106625,16.8765176052
"95",23.1908767571132,9.04108069234111,37.3406728218853,14.1497960647721,16.8765176052
"96",23.2086414222965,9.00513932969942,37.4121435148935,14.203502092597,16.8929819245
"97",23.2381482302443,8.98127129034854,37.4950251701401,14.2568769398958,16.9072510012
"98",23.2305367648026,8.9207266472035,37.5403468824017,14.3098101175991,16.9196175344
"99",23.2427813718875,8.88066671905873,37.6048960247162,14.3621146528287,16.9303351965
"100",23.2604209452151,8.84615391768339,37.6746879727467,14.4142670275317,16.939623837
"101",23.2965711650973,8.83007855376847,37.7630637764261,14.4664926113288,16.939623837
"102",23.3173253762457,8.79971061263731,37.8349401398541,14.5176147636084,16.939623837
"103",23.318542246567,8.7506913021834,37.8863931909506,14.5678509443836,16.6810073254
"104",23.3323966124273,8.71474005110292,37.9500531737516,14.6176565613243,16.4568730153
"105",23.3599997678719,8.69337342171769,38.0266261140261,14.6666263461542,16.2626232799
"106",23.4057077652525,8.69070125830175,38.1207142722033,14.7150065069508,16.0942735093
"107",23.4306977184923,8.6684292310758,38.1929662059087,14.7622684874165,15.8150370414
"108",23.4369570218654,8.6277149275943,38.2461991161366,14.8092420942711,15.8150370414
"109",23.4413146414509,8.5853451562355,38.2972841266664,14.8559694852154,15.8150370414
"110",23.4566743046449,8.55439339819521,38.3589552110946,14.9022809064497,15.5730321025
"111",23.4546479520529,8.50602910762159,38.4032667964841,14.9486188444313,15.3632944889
"112",23.4642594874082,8.46979833310792,38.4587206417084,14.9944611543002,15.448188557
"113",23.473116159056,8.43335768057083,38.5128746375411,15.0397584784851,15.5217634161
"114",23.4737726670298,8.38929657737349,38.5582487566861,15.0844760896563,15.5855282939
"115",23.4572818068389,8.32849083100458,38.5860727826732,15.1287909758343,15.5855282939
"116",23.4586735317717,8.28614423128679,38.6312028322567,15.1725293004849,15.5855282939
"117",23.4523908451281,8.23690019993713,38.6678814903191,15.215490645191,15.3741245214
"118",23.4281991617739,8.17040801006009,38.6859903134876,15.2577911517138,15.1909079186
"119",23.4138062411787,8.11473694338354,38.7128755389739,15.2990692977952,15.0321201961
"120",23.4060392336367,8.06629383636444,38.745784630909,15.3397453972723,14.8945041699
"121",23.399973196809,8.02025519041098,38.7796912032069,15.379718006398,14.7752369473
"122",23.3927381853625,7.97383317180797,38.811643198917,15.4189050135545,14.7752369473
"123",23.3743792185279,7.91688748055305,38.8318709565028,15.4574917379749,14.7752369473
"124",23.3419092779757,7.84627544148485,38.8375431144666,15.4956338364909,14.671872021
"125",23.3111882721789,7.77787221589128,38.8445043284665,15.5333160562876,14.5822890848
"126",23.2914485319202,7.72108276593913,38.8618142979014,15.5703657659811,14.5046505402
"127",23.261614564504,7.65490090329051,38.8683282257175,15.6067136612135,14.4373638015
"128",23.2094074507191,7.5668658814993,38.8519490199388,15.6425415692198,14.2457152946
"129",23.1464179951695,7.46856327431271,38.8242727160262,15.6778547208568,14.2457152946
"130",23.0992607077401,7.38677687907509,38.8117445364051,15.712483828665,14.2457152946
"131",23.0323872175138,7.28565240499147,38.7791220300362,15.7467348125224,14.079619922
"132",22.9572215524549,7.17688979418587,38.7375533107239,15.780331758269,13.9356705991
"133",22.8763422617769,7.06308063880728,38.6896038847465,15.8132616229696,13.8109145192
"134",22.8018575092239,6.95591023182232,38.6478047866254,15.8459472774016,13.8109145192
"135",22.7356602835269,6.85762378035468,38.6136967866992,15.8780365031722,13.7027925833
"136",22.6582063409411,6.74879312453374,38.5676195573485,15.9094132164074,13.7027925833
"137",22.5599070613688,6.61972737252994,38.5000867502077,15.9401796888389,13.7027925833
"138",22.4633261766929,6.49297197204185,38.433680381344,15.9703542046511,13.6090869055
"139",22.3712927154411,6.3715602031939,38.3710252276884,15.9997325122472,13.5278753181
"140",22.2878945493998,6.25964398294383,38.3161451158559,16.028250566456,13.4574919424
"141",22.2069907708394,6.15114770121259,38.2628338404662,16.0558430696268,13.3964930167
"142",22.1246687318724,6.04208127555441,38.2072561881904,16.082587456318,13.3436272812
"143",22.0349892968028,5.9263475011987,38.1436310924069,16.1086417956041,13.3436272812
"144",21.9392885587239,5.80524396361741,38.0733331538304,16.1340445951065,13.3436272812
"145",21.837041666807,5.67820773650387,37.9958755971101,16.1588339303031,13.2978103103
"146",21.7498308120337,5.5669475307659,37.9327140933014,16.1828832812677,13.258102269
"147",21.6612846353278,5.45514684467834,37.8674224259772,16.2061377906494,13.2236886331
"148",21.5622544912822,5.33359569106939,37.790913291495,16.2286588002128,13.193863482
"149",21.458143972988,5.20763153447418,37.7086564115019,16.2505124385139,13.1680150178
"150",21.3592501230707,5.08748041703928,37.6310198291021,16.2717697060314,13.1680150178
"151",21.2556452272921,4.96307640807362,37.5482140465106,16.2925688192185,13.1680150178
"152",21.1436008787788,4.8308647884392,37.4563369691183,16.3127360903396,13.0122796821
"153",21.0294215463175,4.69715572137912,37.3616873712559,16.3322658249384,12.7439757244
"154",20.9282530812184,4.57706906089798,37.2794371015387,16.3511840203204,12.5114456279
"155",20.831236549423,4.4618316158717,37.2006414829743,16.3694049335513,10.8432528775
"156",20.7321757277399,4.34525880667245,37.1190926488074,16.3869169210675,10.8641524938
"157",20.6368903399593,4.23312473812988,37.0406559417887,16.4037656018294,10.8641524938
"158",20.5359112354136,4.11571029226149,36.9561121785656,16.4202009431521,10.8641524938
"159",20.4434432174714,4.00743468391588,36.8794517510269,16.4360085335555,10.8641524938
"160",20.3609018978494,3.90982494909735,36.8119788466015,16.4510769487521,11.815598828
"161",20.2733238187668,3.80779106149296,36.7388565760406,16.4655327572738,11.7068523176
"162",20.183241016425,3.70380385811799,36.662678174732,16.479437158307,11.6126053419
"163",20.0951523205878,3.60234709364732,36.5879575475282,16.4928052269404,11.5309246296
"164",20.0134504009201,3.50784042835738,36.5190603734829,16.5056099725628,11.5309246296
"165",19.9262218752458,3.40822705569886,36.4442166947927,16.5179948195469,11.5309246296
"166",19.8368693365117,3.30690919837554,36.3668294746479,16.5299601381362,11.460134679
"167",19.7450406693788,3.20352921476819,36.2865521239894,16.5415114546106,11.3987833885
"168",19.6561737224665,3.10338638146666,36.2089610634663,16.5527873409998,11.4789456034
"169",19.5679327651814,3.00425547877894,36.1316100515839,16.5636772864025,11.5484195229
"170",19.475664152249,2.90146805469451,36.0498602498035,16.5741960975545,11.6086302532
"171",19.3861792947149,2.80177056308072,35.9705880263492,16.5844087316342,11.6086302532
"172",19.2969449322134,2.7026583586627,35.8912315057642,16.5942865735507,11.6086302532
"173",19.2086245223583,2.60480247757343,35.8124465671431,16.6038220447848,11.7941462194
"174",19.1195328939928,2.50652101892051,35.7325447690652,16.6130118750723,11.9549267235
"175",19.0380465859021,2.41619473409743,35.6598984377067,16.6218518518046,12.094269827
"176",18.9582293752602,2.32790163760461,35.5885571129157,16.6303277376556,12.094269827
"177",18.8827289402723,2.24432018876377,35.5211376917808,16.6384087515085,12.2150338501
"178",18.8033555169746,2.15720945985121,35.4495015740979,16.6461460571234,12.2150338501
"179",18.7288632738231,2.07529876624601,35.3824277814002,16.6535645075771,12.2150338501
"180",18.6538639712968,1.9931299795115,35.3145979630821,16.6607339917853,12.3196960034
"181",18.5762425338096,1.90861929147185,35.2438657761473,16.6676232423377,12.410403203
"182",18.4961750902956,1.8219160468763,35.1704341337148,16.6742590434193,12.4890161092
"183",18.4159492575283,1.73528800396765,35.096610511089,16.6806612535607,12.5571472947
"184",18.3378899271856,1.65104568959498,35.0247341647763,16.6868442375907,12.616194322
"185",18.2567721650159,1.56397169688646,34.9495726331454,16.6928004681295,12.616194322
"186",18.1701091497584,1.4715387391353,34.8686795603815,16.6985704106231,12.616194322
"187",18.0801542136654,1.37597929264153,34.7843291346892,16.7041749210238,12.5340350791
"188",17.9995568166212,1.28991137314405,34.7092022600983,16.7096454434771,12.4628304019
"189",17.9198335608,1.20494575540644,34.6347213661935,16.7148878053935,12.4011196816
"190",17.8364397411263,1.11653130659621,34.5563481756563,16.71990843453,12.3476370574
"191",17.7513245180183,1.02659989020096,34.4760491458357,16.7247246278174,10.7012854498
"192",17.6724717667622,0.943128287112813,34.4018152464116,16.7293434796494,10.7012854498
"193",17.5974748664731,0.863724081458837,34.3312256514874,16.7337507850143,10.7012854498
"194",17.5213682676078,0.783434756329541,34.259301778886,16.7379335112782,10.8744473898
"195",17.4452720806445,0.703370737960388,34.1871734233285,16.7419013426841,11.0245210712
"196",17.3685695846725,0.622887381837621,34.1142517875074,16.7456822028349,11.1545849283
"197",17.2954108959067,0.546154618847989,34.0446671729655,16.7492562770587,11.2673069379
"198",17.2220374368179,0.46940998311582,33.9746648905199,16.752627453702,11.3649993462
"199",17.1496540449186,0.39381467911852,33.9054934107186,16.7558393658001,11.3649993462
"200",17.0749814060014,0.316082931264237,33.8338798807385,16.7588984747371,11.3649993462
"201",17.0015452945381,0.239737519499567,33.7633530695766,16.7618077750385,11.4496661
"202",16.9308320445482,0.166248663130144,33.6954154259663,16.7645833814181,11.5230439533
"203",16.8583559961647,0.0911322586998793,33.6255797336296,16.7672237374649,11.5866380929
"204",16.7827967714435,0.0130553810486767,33.5525381618383,16.7697413903948,11.5866380929
"205",16.7064460273809,-0.0656979960904565,33.4785900508522,16.7721440234713,11.5866380929
"206",16.636383241856,-0.13803080101183,33.4107972847239,16.7744140428679,11.5866380929
"207",16.5651830157374,-0.211378792193678,33.3417448236685,16.7765618079311,11.5866380929
"208",16.4962757515016,-0.282321083065423,33.2748725860685,16.778596834567,11.6417530138
"209",16.4320288766407,-0.348493130753017,33.2125508840345,16.7805220073937,11.6895192787
"210",16.3672669052431,-0.415091423054243,33.1496252335404,16.7823583282973,11.7309167082
"211",16.3004237482369,-0.483688366031902,33.0845358625056,16.7841121142688,11.7667944804
"212",16.2397594623296,-0.546019139706829,33.0255380643661,16.7857786020365,11.7978885497
"213",16.1829202986079,-0.604449726350914,32.9702903235666,16.7873700249588,11.7978885497
"214",16.1275922728612,-0.661293143817005,32.9164776895394,16.7888854166782,11.7978885497
"215",16.0703686955771,-0.719947441627262,32.8606848327814,16.7903161372044,11.8248367431
"216",16.0139118902484,-0.777771360409297,32.8055951409061,16.7916832506577,11.848191844
"217",15.9611996065119,-0.831799376425032,32.7541985894488,16.7929989829369,11.8684329315
"218",15.9100474153033,-0.88421512837488,32.7043099589815,16.7942625436782,11.8859752073
"219",15.8577348515249,-0.937737374999479,32.6532070780493,16.7954722265244,11.901178513
"220",15.8050758566219,-0.991563611573222,32.601715324817,16.7966394681951,11.901178513
"221",15.7518660201289,-1.04590654473233,32.5496385849902,16.7977725648613,11.901178513
"222",15.7049262641493,-1.09394236434928,32.503794892648,16.7988686284986,11.9143547112
"223",15.6577652852088,-1.14216906736433,32.457699637782,16.7999343525731,11.9257740831
"224",15.6079266398957,-1.19305648722574,32.4089097670172,16.8009831271215,11.935670872
"225",15.5577052760818,-1.24431361239417,32.3597241645579,16.802018888476,11.9442480891
"226",15.5116347531751,-1.29139635559654,32.3146658619468,16.8030311087717,11.9516816772
"227",15.4667139486086,-1.33731834330375,32.2707462405209,16.8040322919123,11.9516816772
"228",15.4230464434981,-1.38196751900267,32.2280604059988,16.8050139625007,11.9516816772
"229",15.3798153904683,-1.42616772180929,32.1857985027459,16.8059831122776,11.9581241202
"230",15.3390171764694,-1.46792976321013,32.1459641161489,16.8069469396795,10.3637075709
"231",15.300810377245,-1.50708977873109,32.1087105332211,16.8079001559761,10.5818798948
"232",15.2624112570232,-1.54643086139162,32.0712533754381,16.8088421184149,10.9042959088
"233",15.225615169586,-1.58416111208019,32.0353914512522,16.8097762816662,11.1837231209
"234",15.1916922865223,-1.61900480097758,32.0023893740223,16.8106970874999,11.1837231209
"235",15.157347616453,-1.65426033650929,31.9689555694152,16.8116079529622,11.1837231209
"236",15.1251216973189,-1.68738449598324,31.9376278906209,16.8125061933021,11.4258933715
"237",15.0930524709791,-1.72034474351491,31.906449685473,16.813397214494,11.6357742553
"238",15.0603053360338,-1.75397627560818,31.8745869476758,16.814281611642,11.8176710212
"239",15.0259123582975,-1.7892483034681,31.841073020063,16.8151606617656,11.9753148851
"240",14.9922873610645,-1.82374526133496,31.808319983464,16.8160326223995,12.1119395671
"241",14.9588118096494,-1.85809130374892,31.7757149230477,16.8169031133983,12.1119395671
"242",14.9274019098965,-1.89037007502372,31.7451738948167,16.8177719849202,12.1119395671
"243",14.8957830551281,-1.92285865438591,31.7144247646421,16.818641709514,12.2303476248
"244",14.8655472222572,-1.95396547593928,31.6850599204537,16.8195126981965,12.3329679415
"245",14.8338130125655,-1.98657001218272,31.6541960373136,16.8203830247482,12.4219055493
"246",14.8037781966625,-2.01747786067969,31.6250342540046,16.8212560573422,12.2323181427
"247",14.7774516470317,-2.04467598165928,31.5995792757227,16.822127628691,12.2013423904
"248",14.7516330183891,-2.07136627096365,31.5746323077418,16.8229992893527,12.2013423904
"249",14.7252149621682,-2.09865714989439,31.5490870742307,16.8238721120626,12.2013423904
"250",14.6997942444814,-2.1249471043906,31.5245355933534,16.824741348872,12.3078300716
"251",14.6779586359948,-2.14764869688419,31.5035659688739,16.825607332879,12.6667860621
"252",14.6566857331922,-2.1697853145769,31.4831567809613,16.8264710477691,12.9778812538
"253",14.6353368077944,-2.19199369831891,31.4626673139077,16.8273305061133,13.38083042
"254",14.6133106476091,-2.21487816952357,31.4414994647418,16.8281888171327,13.7300530306
"255",14.5938066013644,-2.23523796428068,31.4228511670095,16.8290445656451,13.7300530306
"256",14.5741751734768,-2.25571940723906,31.4040697541926,16.8298945807158,13.7300530306
"257",14.5530702231098,-2.27767263077262,31.3838130769922,16.8307428538824,14.1660459599
"258",14.5320794747383,-2.29950542634377,31.3636643758204,16.8315849010821,14.4105731652
"259",14.5128684034135,-2.31954733900475,31.3452841458318,16.8324157424183,14.6224967432
"260",14.4936822088085,-2.33955908513873,31.3269235027558,16.8332412939472,14.8061638441
"261",14.474410940129,-2.35965139619822,31.3084732764562,16.8340623363272,14.8320086649
"262",14.4556053782565,-2.3792734204577,31.2904841769706,16.8348787987142,14.8320086649
"263",14.4363288907626,-2.39936545558469,31.2720232371099,16.8356943463473,14.8320086649
"264",14.4196374252546,-2.41687241455518,31.2561472650644,16.8365098398098,14.9877408429
"265",14.4043950174287,-2.43292890337019,31.2417189382276,16.8373239207989,15.1227087305
"266",14.3903300330011,-2.44780927568766,31.2284693416899,16.8381393086888,15.2396808998
"267",14.3768272352965,-2.46212750137585,31.2157819719689,16.8389547366724,15.3410567798
"268",14.3641943193943,-2.47557394553956,31.2039625843282,16.8397682649339,15.4289158758
"269",14.3520910266504,-2.48848599959542,31.1926680528963,16.8405770262459,15.4289158758
"270",14.3396986853268,-2.50167934734062,31.1810767179942,16.8413780326674,15.4289158758
"271",14.3287762666903,-2.51339835209025,31.1709508854708,16.8421746187805,15.3717270924
"272",14.3185545734015,-2.52440899950858,31.1615181463117,16.8429635729101,15.1888301467
"273",14.3076715693151,-2.53607031474329,31.1514134533735,16.8437418840584,15.0303194605
"274",14.295665116073,-2.54884763791077,31.1401778700568,16.8445127539838,14.8929435324
"275",14.2849955090722,-2.56027545139477,31.1302664695391,16.8452709604669,14.7738843948
"276",14.2737363867993,-2.57228244152814,31.1197552151268,16.8460188283275,14.7738843948
"277",14.2627772187069,-2.58397998699064,31.1095344244045,16.8467572056976,14.7738843948
"278",14.2518065983195,-2.59567965311872,31.0992928497578,16.8474862514382,14.6706998088
"279",14.241346246954,-2.60685905344712,31.0895515473551,16.8482053004011,14.5812731676
"280",14.2315212254384,-2.61739433822411,31.0804367891008,16.8489155636625,14.5037700786
"281",14.2225773889701,-2.62703885173218,31.0721936296724,16.8496162407023,14.4366007348
"282",14.2131307470937,-2.63718054465251,31.0634420388399,16.8503112917462,12.5117206368
"283",14.2032869489339,-2.64771303141811,31.054286929286,16.850999980352,12.5117206368
"284",14.1951355681809,-2.65654567439201,31.0468168107539,16.8516812425729,12.5117206368
"285",14.1885749734961,-2.66378227365211,31.0409322206442,16.8523572471482,10.8434912186
"286",14.1820002946077,-2.67102739517618,31.0350279843916,16.8530276897839,9.3976923894
"287",14.1743981284963,-2.67929247511623,31.0280887321089,16.8536906036125,10.0113334042
"288",14.1677658645882,-2.68657768546296,31.0221094146393,16.8543435500511,8.6764889503
"289",14.1624479014226,-2.69253792713599,31.0174337299811,16.8549858285586,9.5196237569
"290",14.1566476488649,-2.69896821053907,31.0122635082689,16.855615859404,9.5196237569
"291",14.1499484469933,-2.70628539301822,31.0061822870048,16.8562338400115,9.5196237569
"292",14.1430660950028,-2.71377090780336,30.999903097809,16.8568370028062,10.2503405893
"293",14.1367250116462,-2.72070005234615,30.9941500756385,16.8574250639923,11.0169618441
"294",14.1303268626217,-2.72767242492499,30.9883261501684,16.8579992875467,11.6813669315
"295",14.1234241047925,-2.73513543167454,30.9819836412596,16.8585595364671,12.1238513407
"296",14.116974774238,-2.74213316208897,30.976082710565,16.859107936327,12.5073378286
"297",14.1100276773956,-2.74961692240524,30.9696722771964,16.8596445998008,12.5073378286
"298",14.1032701708856,-2.7569007687188,30.96344111049,16.8601709396044,12.5073378286
"299",14.0973107704905,-2.7633767650751,30.9579983060562,16.8606875355656,12.8396927848
"300",14.0916070016442,-2.76958881656227,30.9528028198507,16.8611958182065,13.1277337468
"301",14.0863787430464,-2.77531809766246,30.9480755837553,16.8616968407089,13.3773692472
"302",14.0818241036578,-2.78036653572644,30.944014743042,16.8621906393842,13.5937200143
"303",14.0771397009984,-2.7855351582426,30.9398145602393,16.862674859241,13.7812240124
"304",14.0731086047271,-2.79004202092882,30.9362592303831,16.863150625656,13.7812240124
"305",14.0698982388831,-2.79371835749588,30.933514835262,16.8636165963789,13.7812240124
"306",14.0669022788789,-2.79717092722848,30.9309754849863,16.8640732061074,13.9437274774
"307",14.0638498923326,-2.80067101421697,30.9283707988821,16.8645209065495,14.0845638137
"308",14.0609027278452,-2.80405680293514,30.9258622586255,16.8649595307803,14.2066219719
"309",14.058904109603,-2.80648399243634,30.9242922116423,16.8653881020393,14.4457390423
"310",14.057402841852,-2.80840312076924,30.9232088044732,16.8658059626212,14.6529738367
"311",14.0552950611812,-2.81091858427554,30.921508706638,16.8662136454568,14.6529738367
"312",14.0532347012573,-2.81337564446433,30.9198450469789,16.8666103457216,14.6529738367
"313",14.0515871946771,-2.81541007605656,30.9185844654108,16.8669972707337,14.6992439918
"314",14.0505638677774,-2.81681144797155,30.9179391835263,16.8673753157489,14.6060114595
"315",14.0493889236186,-2.81835735152076,30.917135198758,16.8677462751394,14.6585432649
"316",14.0482136682477,-2.81989616482998,30.9163235013254,16.8681098330777,14.5707374963
"317",14.0470090194947,-2.82145664955677,30.9154746885462,16.8684656690515,14.4946391634
"318",14.0475082805767,-2.82130679297793,30.9163233541314,16.8688150735547,14.4946391634
"319",14.0483173484933,-2.82084210023533,30.917476797222,16.8691594487286,14.4946391634
"320",14.0494271382096,-2.82007195093435,30.9189262273535,16.8694990891439,14.428687275
"321",14.0508283362772,-2.81900536922915,30.9206620417836,16.8698337055064,14.504862305
"322",14.053160159915,-2.81700303249144,30.9233233523214,16.8701631924064,14.5708806643
"323",14.0563561660605,-2.81413116769134,30.9268434998124,16.8704873337519,14.6280965757
"324",14.0603882886477,-2.81041787504231,30.9311944523377,16.87080616369,14.677683699
