2013-10-26 00:00:00,2013-10-26 00:00:00,243.358629192
2013-10-27 00:00:00,2013-10-27 00:00:00,243.326192132
2013-10-28 00:00:00,2013-10-28 00:00:00,243.294051502
2013-10-29 00:00:00,2013-10-29 00:00:00,261.792831338
2013-10-30 00:00:00,2013-10-30 00:00:00,276.169447648
2013-10-31 00:00:00,2013-10-31 00:00:00,287.798447548
2013-11-01 00:00:00,2013-11-01 00:00:00,293.750136162
2013-11-02 00:00:00,2013-11-02 00:00:00,294.782739707
2013-11-03 00:00:00,2013-11-03 00:00:00,294.747952126
2013-11-04 00:00:00,2013-11-04 00:00:00,294.713554002
2013-11-05 00:00:00,2013-11-05 00:00:00,295.604639143
2013-11-06 00:00:00,2013-11-06 00:00:00,295.548874991
2013-11-07 00:00:00,2013-11-07 00:00:00,297.143845872
2013-11-08 00:00:00,2013-11-08 00:00:00,298.52186462
2013-11-09 00:00:00,2013-11-09 00:00:00,301.359059456
2013-11-10 00:00:00,2013-11-10 00:00:00,301.326513474
2013-11-11 00:00:00,2013-11-11 00:00:00,301.29437225
2013-11-12 00:00:00,2013-11-12 00:00:00,301.279214597
2013-11-13 00:00:00,2013-11-13 00:00:00,301.262235909
2013-11-14 00:00:00,2013-11-14 00:00:00,300.420497619
2013-11-15 00:00:00,2013-11-15 00:00:00,299.687364655
2013-11-16 00:00:00,2013-11-16 00:00:00,299.657291513
2013-11-17 00:00:00,2013-11-17 00:00:00,299.627598338
2013-11-18 00:00:00,2013-11-18 00:00:00,299.598285803
2013-11-19 00:00:00,2013-11-19 00:00:00,291.554275444
2013-11-20 00:00:00,2013-11-20 00:00:00,286.226125562
2013-11-21 00:00:00,2013-11-21 00:00:00,279.960120336
2013-11-22 00:00:00,2013-11-22 00:00:00,274.527144548
2013-11-23 00:00:00,2013-11-23 00:00:00,269.816101612
2013-11-24 00:00:00,2013-11-24 00:00:00,269.791105414
2013-11-25 00:00:00,2013-11-25 00:00:00,269.766473243
2013-11-26 00:00:00,2013-11-26 00:00:00,262.392234148
2013-11-27 00:00:00,2013-11-27 00:00:00,253.531800413
2013-11-28 00:00:00,2013-11-28 00:00:00,245.851029699
2013-11-29 00:00:00,2013-11-29 00:00:00,237.547833481
2013-11-30 00:00:00,2013-11-30 00:00:00,230.350097663
2013-12-01 00:00:00,2013-12-01 00:00:00,230.32992287
2013-12-02 00:00:00,2013-12-02 00:00:00,230.310029577
2013-12-03 00:00:00,2013-12-03 00:00:00,220.782948172
2013-12-04 00:00:00,2013-12-04 00:00:00,210.880598199
2013-12-05 00:00:00,2013-12-05 00:00:00,210.862662949
