"","ArrivalcData.fcst","ArrivalcData.lower","ArrivalcData.upper","ArrivalcData.CI","V5"
"686",5571.14565215372,-719.557083076457,11861.8483873839,6290.70273523018,4980.27787807
"687",5569.87377405424,-720.95663769431,11860.7041858028,6290.83041174855,4923.38749433
"688",5568.61324876584,-722.343797248837,11859.5702947805,6290.95704601468,4928.24249509
"689",5567.35392986198,-723.72873443698,11858.4365941609,6291.08266429896,5562.33016241
"690",5566.09165278807,-725.115623886772,11857.2989294629,6291.20727667485,5080.08614075
"691",5564.83462898496,-726.496253154106,11856.165511124,6291.33088213907,5076.87465532
"692",5563.58489230941,-727.868588012038,11855.0383726309,6291.45348032145,4865.17136794
"693",5562.33896971948,-729.236100913116,11853.9140403521,6291.5750706326,4703.96185222
"694",5561.10143738675,-730.594220572715,11852.7970953462,6291.69565795947,4648.12693859
"695",5559.87452924653,-731.940733155875,11851.6897916489,6291.8152624024,4230.85668011
"696",5558.64904573069,-733.28486186665,11850.582953328,6291.93390759734,4054.8224561
"697",5557.42133336603,-734.630269803003,11849.4729365351,6292.05160316904,3783.04612862
"698",5556.19866353891,-735.969685548537,11848.3670126264,6292.16834908745,4089.6266448
"699",5554.98271267513,-737.301432820673,11847.2668581709,6292.28414549581,4161.98309216
"700",5553.77053333989,-738.628458689807,11846.1695253696,6292.39899202969,4308.70534654
"701",5552.56641817009,-739.946475094036,11845.0793114342,6292.51289326412,3787.117967
"702",5551.37226035965,-741.253606949605,11843.9981276689,6292.62586730926,3808.80890473
"703",5550.179725031,-742.558210417208,11842.9176604792,6292.73793544821,3630.92771744
"704",5548.98560711022,-743.863499744624,11841.8347139651,6292.84910685484,3561.71068844
"705",5547.79633851503,-745.163043773522,11840.7557208036,6292.95938228855,3886.82926332
"706",5546.61329059365,-746.455471730748,11839.6820529181,6293.0687623244,3587.39869488
"707",5545.43397224491,-747.743274570478,11838.6112190603,6293.17724681538,3962.03886889
"708",5544.26240044913,-749.022439610913,11837.5472405092,6293.28484006004,4085.43368637
"709",5543.10017519713,-750.291383192831,11836.4917335871,6293.39155838996,4202.34919486
"710",5541.93975049794,-751.557670489068,11835.4371714849,6293.497420987,3907.60930221
"711",5540.77831458116,-752.824121996218,11834.3807511585,6293.60243657737,3648.52806191
"712",5539.62155037593,-754.08505617887,11833.3281569307,6293.7066065548,3973.09765366
"713",5538.47056947464,-755.339362380741,11832.28050133,6293.80993185538,3961.23129984
"714",5537.32327615368,-756.589136385302,11831.2356886927,6293.91241253898,4365.09379319
"715",5536.18342114119,-757.830631517094,11830.1974737995,6294.01405265828,4374.64128743
"716",5535.05235257226,-759.062514383529,11829.1672195281,6294.11486695579,4342.79578244
"717",5533.92324350778,-760.291629228873,11828.1381162444,6294.21487273665,3999.07634478
"718",5532.79362706943,-761.520451217504,11827.1077053564,6294.31407828694,3815.30616548
"719",5531.6685185181,-762.743966985881,11826.0810040221,6294.41248550398,3815.86534342
"720",5530.54880887678,-763.961286746742,11825.0589045003,6294.51009562352,3733.17663096
"721",5529.4327442373,-765.174164662275,11824.0396531369,6294.60690889958,3926.5664135
"722",5528.32381960339,-766.37910956189,11823.0267487687,6294.70292916528,4283.79755837
"723",5527.22316717411,-767.575002569495,11822.0213369177,6294.7981697436,4329.26455058
"724",5526.12461481726,-768.768031445955,11821.0172610805,6294.89264626322,4161.12261051
"725",5525.02599802469,-769.960368556102,11820.0123646055,6294.98636658079,3950.2129291
"726",5523.93173741411,-771.147595573246,11819.0110704015,6295.07933298736,4691.22453856
"727",5522.84253727288,-772.329009692177,11818.0140842379,6295.17154696506,4680.23460008
"728",5521.75693850695,-773.506070440885,11817.0199474548,6295.26300894784,5180.25665341
"729",5520.67819170653,-774.675530865339,11816.0319142784,6295.35372257187,5743.15576628
"730",5519.6072442986,-775.83645559338,11815.0509441906,6295.44369989198,5838.17499745
"731",5518.53851993522,-776.994435103707,11814.0714749741,6295.53295503893,5846.16499779
"732",5517.47011914664,-778.151376306385,11813.0916145997,6295.62149545302,5634.98299808
"733",5516.40593343176,-779.303390295077,11812.1152571586,6295.70932372684,5924.265265
"734",5515.34650951369,-780.449932029,11811.1429510564,6295.79644154269,5565.976563
"735",5514.29064192825,-781.59220757109,11810.1734914276,6295.88284949934,5808.01968794
"736",5513.24134866332,-782.727202391973,11809.2098997186,6295.9685510553,5732.32372955
"737",5512.19941937241,-783.854137759935,11808.2529765048,6296.05355713235,5966.90723227
"738",5511.15981933285,-784.978061189485,11807.2976998552,6296.13788052233,5443.81293464
"739",5510.12088135057,-786.100646913385,11806.3424096145,6296.22152826395,5062.31787668
"740",5509.08602655211,-787.218476622094,11805.3905297263,6296.30450317421,4789.11549313
"741",5508.05566921166,-788.331137883867,11804.4424763072,6296.38680709553,4624.28676071
"742",5507.02882146495,-789.439619310892,11803.4972622408,6296.46844077584,5156.92852595
"743",5506.00828077981,-790.541126732621,11802.5576882923,6296.54940751244,5057.61805582
"744",5504.99470239304,-791.635014821428,11801.6244196075,6296.62971721447,5865.89564838
"745",5503.98354356954,-792.725837906913,11800.692925046,6296.70938147645,5384.6562286
"746",5502.97334064751,-793.815066303774,11799.7617475988,6296.78840695128,4855.67539812
"747",5501.96709700619,-794.899699609876,11798.8338936222,6296.86679661606,4885.91867837
"748",5500.96511605799,-795.979436380609,11797.9096684966,6296.9445524386,5130.50285458
"749",5499.96659606866,-797.055079231547,11796.9882713689,6297.02167530021,5358.52914064
"750",5498.97412615169,-798.124042199224,11796.0722945026,6297.09816835091,5566.55192189
"751",5497.98824730412,-799.185793290334,11795.1622878986,6297.17404059446,6549.01166564
"752",5497.00486333738,-800.244439216582,11794.2541658913,6297.24930255396,6574.03677688
"753",5496.02268891483,-801.301271598199,11793.3466494279,6297.32396051303,6454.7918733
"754",5495.04435677122,-802.353660784144,11792.4423743266,6297.39801755536,6469.64629019
"755",5494.07007797897,-803.401397765067,11791.541553723,6297.47147574404,7301.10678483
"756",5493.09920949259,-804.445126585539,11790.6435455707,6297.54433607813,8278.27921352
"757",5492.13414416713,-805.482457405084,11789.7507457393,6297.61660157222,7181.97531839
"758",5491.17532616192,-806.512954258043,11788.8636065819,6297.68828041997,8139.3119426
"759",5490.21906428051,-807.540317904659,11787.9784464657,6297.75938218517,7811.37701692
"760",5489.26422941387,-808.565683384986,11787.0941422127,6297.82991279886,7189.23341467
"761",5488.31312577837,-809.586749628722,11786.2130011855,6297.89987540709,7320.00229271
"762",5487.3658879689,-810.603384173211,11785.335160111,6297.96927214212,7273.52198702
"763",5486.42200774398,-811.616096361511,11784.4601118495,6298.03810410549,7321.81238875
"764",5485.48369360513,-812.622680581203,11783.5900677915,6298.10637418633,7240.79740358
"765",5484.5513078574,-813.622781995583,11782.7253977104,6298.17408985299,7248.35774977
"766",5483.62152633493,-814.619733474603,11781.8627861445,6298.24125980953,6817.77671647
"767",5482.69335679053,-815.614532860641,11781.0012464417,6298.30788965117,6517.13982094
"768",5481.76881256545,-816.605169984386,11780.1427951153,6298.37398254983,7168.45451148
"769",5480.84796533422,-817.591575350171,11779.2875060186,6298.43954068439,6428.59390995
"770",5479.93042091017,-818.574144333982,11778.4349861543,6298.50456524415,6546.79472196
"771",5479.01821506072,-819.550843940468,11777.5872740619,6298.56905900118,6604.34209236
"772",5478.11164111558,-820.521387658182,11776.7446698893,6298.63302877376,7406.38981338
"773",5477.2077072948,-821.488775199994,11775.9041897896,6298.69648249479,7099.7111716
"774",5476.3055412469,-822.453884193334,11775.0649666871,6298.75942544023,6280.94968205
"775",5475.40689904668,-823.414961731281,11774.2287598246,6298.82186077796,6971.14305778
"776",5474.51180100869,-824.371989705329,11773.3955917227,6298.88379071402,7089.97731674
"777",5473.6199490118,-825.325267499586,11772.5651655232,6298.94521651138,7260.62034117
"778",5472.73321734957,-826.272923482577,11771.7393581817,6299.00614083215,6923.93762902
"779",5471.85184142601,-827.214728485325,11770.9184113373,6299.06656991134,7097.58594515
"780",5470.97313025989,-828.153380729507,11770.0996412493,6299.12651098939,6953.9344858
"781",5470.09631653635,-829.089652502858,11769.2822855756,6299.18596903921,6476.39655436
"782",5469.222929045,-830.022018155293,11768.4678762453,6299.24494720029,5957.21034711
"783",5468.35294657385,-830.950501115248,11767.656394263,6299.3034476891,5719.15563416
"784",5467.48615150459,-831.875320324355,11766.8476233335,6299.36147182895,6550.92154961
"785",5466.62426750289,-832.794754675034,11766.0432896808,6299.41902217793,7117.27867633
"786",5465.7674815081,-833.708622939013,11765.2435859552,6299.47610444712,7797.54818615
"787",5464.91337456408,-834.619350690336,11764.4460998185,6299.53272525442,7605.368428
"788",5464.06127138246,-835.527617902947,11763.6501606679,6299.58888928541,7036.1326376
"789",5463.21250018967,-836.432099441922,11762.8570998213,6299.64459963159,7697.66161925
"790",5462.36700658914,-837.332851916302,11762.0668650946,6299.69985850544,7834.49340335
"791",5461.52464003331,-838.230027244862,11761.2793073115,6299.75466727817,7956.9342829
"792",5460.68698395246,-839.12204445643,11760.4960123613,6299.80902840889,8382.55637852
"793",5459.8541849051,-840.008762232231,11759.7171320424,6299.86294713733,8223.61552805
"794",5459.02406977258,-840.892359748456,11758.9404992936,6299.91642952104,7860.29345764
"795",5458.19604390429,-841.773436069161,11758.1655238777,6299.96947997346,7249.86766329
"796",5457.37125875923,-842.650842763184,11757.3933602817,6300.02210152242,7541.24530818
"797",5456.54963381114,-843.524662553031,11756.6239301753,6300.07429636417,7577.23926709
"798",5455.73107401887,-844.394991887315,11755.857139925,6300.12606590618,7985.76736481
"799",5454.91703248973,-845.260380023147,11755.0944450026,6300.17741251288,7005.09171617
"800",5454.10762229309,-846.120718706233,11754.3359632924,6300.22834099932,7024.74615402
"801",5453.30089233413,-846.977964583843,11753.5797492521,6300.27885691798,6688.78000015
"802",5452.49631863309,-847.832645791675,11752.8252830578,6300.32896442476,6112.50266679
"803",5451.69489705217,-848.683769419364,11752.0735635237,6300.37866647153,5727.23564455
"804",5450.89652688139,-849.531438346464,11751.3244921093,6300.42796522786,5898.03089195
"805",5450.10115865639,-850.375703470407,11750.5780207832,6300.4768621268,6607.94677302
"806",5449.31012457755,-851.215234864182,11749.8354840193,6300.52535944174,6803.03386995
"807",5448.52351008592,-852.049951518587,11749.0969716904,6300.5734616045,7286.38935396
"808",5447.73956447324,-852.881609238403,11748.3607381849,6300.62117371165,7109.03077343
"809",5446.95782570962,-853.710673965926,11747.6263253852,6300.66849967555,6631.90667031
"810",5446.17915287831,-854.536289484293,11746.8945952409,6300.71544236261,6603.11911427
"811",5445.40343007776,-855.358573829157,11746.1654339847,6300.76200390692,6511.14323236
"812",5444.63064491934,-856.177540838008,11745.4388306767,6300.80818575735,6887.21746805
"813",5443.8620176088,-856.991972490609,11744.7160077082,6300.85399009941,6379.73513898
"814",5443.09761092978,-857.801810088718,11743.9970319483,6300.8994210185,5879.83712045
"815",5442.3358549163,-858.608628282705,11743.2803381153,6300.94448319901,5628.36550439
"816",5441.5763418585,-859.412838464639,11742.5655221816,6300.98918032314,5262.26343713
"817",5440.81981077103,-860.213704393699,11741.8533259358,6301.03351516473,5042.54831218
"818",5440.06613473365,-861.011355081401,11741.1436245487,6301.07748981505,4872.18187056
"819",5439.31533117885,-861.805774551067,11740.4364369088,6301.12110572991,4914.35762115
"820",5438.56851672602,-862.595848283739,11739.7328817358,6301.16436500976,4918.64327166
"821",5437.82573570547,-863.381535720738,11739.0330071317,6301.2072714262,4865.79750211
"822",5437.08558107217,-864.164248218342,11738.3354103627,6301.24982929051,4638.26450183
"823",5436.34769276198,-864.944349305443,11737.6397348294,6301.29204206742,4031.66923492
"824",5435.61270454513,-865.721207887956,11736.9466169782,6301.33391243309,3871.04667026
"825",5434.88048195304,-866.49496047689,11736.255924383,6301.37544242992,4093.58711423
"826",5434.15106606989,-867.265567442788,11735.5676995826,6301.41663351267,4378.24216566
"827",5433.42547783828,-868.03200986094,11734.8829655375,6301.45748769922,4144.16987691
"828",5432.70374667946,-868.794261797039,11734.201755156,6301.4980084765,3912.65389332
"829",5431.9846123139,-869.553587503462,11733.5228121313,6301.53819981737,3660.26004088
"830",5431.26775648505,-870.310308496198,11732.8458214663,6301.57806498125,3363.37203543
"831",5430.55372085641,-871.063885686773,11732.1713273996,6301.61760654318,3867.86909737
"832",5429.84236628012,-871.814460211654,11731.4991927719,6301.65682649177,4073.49988439
"833",5429.13375226607,-872.561974007549,11730.8294785397,6301.69572627361,4544.60656647
"834",5428.4288115005,-873.305496325804,11730.1631193268,6301.7343078263,5114.04569094
"835",5427.72756147315,-874.045012904826,11729.5001358511,6301.77257437797,5386.18626548
"836",5427.02887403521,-874.781655558924,11728.8394036294,6301.81052959414,5221.22809675
"837",5426.33246763104,-875.515708909371,11728.1806441715,6301.84817654041,5078.78435052
"838",5425.63880344818,-876.246714240468,11727.5243211368,6301.88551768865,5077.07977045
"839",5424.94774001517,-876.974814954617,11726.870294985,6301.92255496979,5066.46913439
"840",5424.25935085979,-877.699938956167,11726.2186406758,6301.95928981596,5219.57991647
"841",5423.57448735681,-878.421236729818,11725.5702114434,6301.99572408662,5454.96926094
"842",5422.8931575563,-879.138703217883,11724.9250183305,6302.03186077419,5973.62669282
"843",5422.21435219203,-879.853351072529,11724.2820554566,6302.06770326455,5351.55646711
"844",5421.53782194226,-880.565432498218,11723.6410763827,6302.10325444048,4998.25560483
"845",5420.86395780403,-881.27455886574,11723.0024744738,6302.13851666977,5581.98152418
"846",5420.19261790028,-881.980873922388,11722.366109723,6302.17349182267,5308.25065429
"847",5419.52388607721,-882.684295234141,11721.7320673886,6302.20818131135,5095.51056705
"848",5418.85853888331,-883.384048035879,11721.1011258025,6302.24258691919,4842.16249145
"849",5418.19657700536,-884.080134418095,11720.4732884288,6302.27671142346,5050.15415925
"850",5417.53709807503,-884.773459880278,11719.8476560303,6302.3105579553,4734.24027135
"851",5416.8798810968,-885.464248128196,11719.2240103218,6302.344129225,4588.87490184
"852",5416.22525596254,-886.152171533849,11718.6026834589,6302.37742749639,4913.07824826
"853",5415.57308193568,-886.837372641131,11717.9835365125,6302.41045457681,4313.88114849
"854",5414.92345009291,-887.519761760826,11717.3666619467,6302.44321185374,5038.55032869
"855",5414.27706819999,-888.198632836431,11716.7527692364,6302.47570103642,5352.75695153
"856",5413.63393130207,-888.873993403387,11716.1418560075,6302.50792470546,6071.89602466
"857",5412.9932330943,-889.546652665194,11715.5331188538,6302.53988575949,5797.68322137
"858",5412.35477748834,-890.216809257828,11714.9263642345,6302.57158674617,5644.77879186
"859",5411.71884128678,-890.884188539477,11714.321871113,6302.60302982626,6055.88828628
"860",5411.08528612424,-891.548930618424,11713.7195028669,6302.63421674266,6584.44984811
"861",5410.45420774704,-892.210941107071,11713.1193566012,6302.66514885412,6899.74986836
"862",5409.82625075929,-892.869577038398,11712.522078557,6302.69582779769,7057.10321924
"863",5409.20140598433,-893.524849989524,11711.9276619582,6302.72625597385,7887.78279001
"864",5408.57895339239,-894.177482676312,11711.3353894611,6302.7564360687,7231.95841801
"865",5407.95871881026,-894.827651666355,11710.7450892869,6302.78637047662,7055.93729561
"866",5407.34093301484,-895.475128242013,11710.1569942717,6302.81606125685,7296.03898953
"867",5406.72546097612,-896.12004911081,11709.570971063,6302.84551008693,7349.30045759
"868",5406.11240100193,-896.762317291545,11708.9871192954,6302.87471829348,7164.87372991
"869",5405.50233975387,-897.401347689459,11708.4060271972,6302.90368744332,6838.90389926
"870",5404.89526499671,-898.03715477491,11707.8276847683,6302.93241977162,7111.69004602
"871",5404.29053413819,-898.670383631751,11707.2514519081,6302.96091776994,6363.77137322
"872",5403.68799230109,-899.301191387161,11706.6771759893,6302.98918368825,5996.48185679
"873",5403.08783045294,-899.929389033398,11706.1050499393,6303.01721948634,6005.95094255
"874",5402.48991763898,-900.555109136995,11705.534944415,6303.04502677598,5983.91748354
"875",5401.89435300825,-901.178253840654,11704.9669598572,6303.07260684891,5974.47515241
"876",5401.30167011762,-901.798291086029,11704.4016313213,6303.09996120365,5860.45179875
"877",5400.71185461956,-902.415237303841,11703.8389465429,6303.1270919234,6103.77822558
"878",5400.12433338499,-903.02966793642,11703.2783347064,6303.15400132141,5862.54112884
"879",5399.53896853933,-903.641722972323,11702.719660051,6303.18069151165,5562.68231166
"880",5398.95591670408,-904.251247652835,11702.163081061,6303.20716435691,5735.29800344
"881",5398.37505155128,-904.858369852033,11701.6084729546,6303.23342140332,5622.05826965
"882",5397.79647168224,-905.462992223223,11701.0559355877,6303.25946390546,5529.09050036
"883",5397.22066202657,-906.064631268961,11700.5059553221,6303.28529329553,5265.37176698
"884",5396.64760688736,-906.663304629461,11699.9585184042,6303.31091151682,5516.90886472
"885",5396.07679540785,-907.259525311047,11699.4131161267,6303.33632071889,5328.60101609
"886",5395.5081047071,-907.85341818058,11698.8696275948,6303.36152288768,5146.64088061
"887",5394.94166185533,-908.444857936463,11698.3281816471,6303.38651979179,5882.22209653
"888",5394.37734554583,-909.03396736634,11697.788658458,6303.41131291217,6174.36581699
"889",5393.81525272519,-909.620650739354,11697.2511561897,6303.43590346455,6348.38370806
"890",5393.25582383384,-910.204468982916,11696.7161166506,6303.46029281675,6630.78588032
"891",5392.69904243419,-910.785440348888,11696.1835252173,6303.48448278308,6944.58776294
"892",5392.14445346134,-911.36402190129,11695.652928824,6303.50847536263,6689.28272788
"893",5391.59194726735,-911.940325153494,11695.1242196882,6303.53227242084,6532.16503083
"894",5391.04162557276,-912.514250062452,11694.597501208,6303.55587563521,6729.40969339
"895",5390.49337235603,-913.085914066291,11694.0726587783,6303.57928642232,6726.16840094
"896",5389.94728204129,-913.655223916467,11693.549787999,6303.60250595776,6839.73261414
"897",5389.40375439886,-914.221781148141,11693.0292899459,6303.625535547,6780.36826559
"898",5388.86277273011,-914.785604155095,11692.5111496153,6303.64837688521,6811.35916351
"899",5388.32393192515,-915.347099907869,11691.9949637582,6303.67103183302,6449.25794171
"900",5387.78713402527,-915.906368117253,11691.4806361678,6303.69350214253,6280.54354948
"901",5387.25245907746,-916.463330325904,11690.9682484808,6303.71578940336,6704.13774289
"902",5386.71979650143,-917.018098467406,11690.4576914703,6303.73789496884,6560.78604383
"903",5386.18923753311,-917.570582440443,11689.9490575067,6303.75981997356,7134.86790466
"904",5385.66114479301,-918.120420869628,11689.4427104556,6303.78156566264,7445.43218404
"905",5385.13550169334,-918.667631927749,11688.9386353144,6303.80313362109,7888.92122616
"906",5384.61194782527,-919.212577756713,11688.4364734072,6303.82452558198,7751.22506268
"907",5384.09039556489,-919.755347625923,11687.9361387557,6303.84574319081,7351.19505432
"908",5383.57090649651,-920.29588145621,11687.4376944492,6303.86678795272,7816.83571374
"909",5383.05337554903,-920.834285610082,11686.9410367081,6303.88766115911,7712.88428524
"910",5382.53789027414,-921.370473628933,11686.4462541772,6303.90836390307,7675.88638054
"911",5382.02477938357,-921.904117987854,11685.953676755,6303.92889737142,7640.42152981
"912",5381.51402668282,-922.435236364358,11685.46328973,6303.94926304717,7565.7919925
"913",5381.0053117376,-922.964150808108,11684.9747742833,6303.96946254571,6991.2463935
"914",5380.49855606976,-923.490941342598,11684.4880534821,6303.98949741236,6587.4802077
"915",5379.99380560055,-924.015563470679,11684.0031746718,6304.00936907123,6934.01618001
"916",5379.49096076421,-924.538117989119,11683.5200395175,6304.02907875333,6754.48068934
"917",5378.9901050742,-925.058522435853,11683.0387325842,6304.04862751005,7093.33659743
"918",5378.49153631397,-925.576480157999,11682.5595527859,6304.06801647197,6964.23838444
"919",5377.99523889097,-926.092008136572,11682.0824859185,6304.08724702755,7451.07326651
"920",5377.50092809602,-926.605392587479,11681.6072487795,6304.1063206835,7241.49016431
"921",5377.00853355206,-927.116705338979,11681.1337724431,6304.12523889104,7107.3981424
"922",5376.51808795361,-927.625915043098,11680.6620909503,6304.1440029967,7450.01172341
"923",5376.0294971789,-928.133116993952,11680.1921113517,6304.16261417285,7211.98349363
"924",5375.54284046716,-928.638232962077,11679.7239138964,6304.18107342924,7656.39902781
"925",5375.0583874116,-929.140994430661,11679.2577692539,6304.19938184226,7509.05249077
"926",5374.57612316976,-929.641417542862,11678.7936638824,6304.21754071262,7788.57882533
"927",5374.0957949392,-930.13975650741,11678.3313463858,6304.23555144661,7392.16831529
"928",5373.6173395256,-930.636075881422,11677.8707549326,6304.25341540703,6745.58587325
"929",5373.14077851272,-931.130355353643,11677.4119123791,6304.27113386636,7257.49442348
"930",5372.66602311574,-931.622684824374,11676.9547310559,6304.28870794011,7091.64183369
"931",5372.1931481611,-932.11299043565,11676.4992867579,6304.30613859675,7161.84958919
"932",5371.72239756447,-932.601029296047,11676.045824425,6304.32342686051,6879.62964397
"933",5371.25375733246,-933.086816618141,11675.5943312831,6304.3405739506,7223.13235811
"934",5370.78700314046,-933.570578039936,11675.1445843209,6304.3575811804,6999.44804369
"935",5370.32207816884,-934.052371660859,11674.6965279985,6304.37444982969,6761.7749712
"936",5369.85899472425,-934.532186376126,11674.2501758246,6304.39118110038,6974.60497504
"937",5369.39766921631,-935.01010683671,11673.8054452693,6304.40777605302,7286.27097837
"938",5368.93817199986,-935.486063615464,11673.3624076152,6304.42423561533,7610.50151459
"939",5368.4807236168,-935.95983714463,11672.9212843782,6304.44056076143,7762.39464597
"940",5368.02531098216,-936.431441652572,11672.4820636169,6304.45675263474,8132.70202651
"941",5367.5717351717,-936.90107729089,11672.0445476343,6304.4728124626,7764.46175631
"942",5367.11994502893,-937.368796417958,11671.6086864758,6304.48874144689,7420.6001888
"943",5366.66994516886,-937.834595553471,11671.1744858912,6304.50454072234,7542.01349696
"944",5366.2216570259,-938.298554270641,11670.7418683224,6304.52021129655,7630.79836403
"945",5365.77514648919,-938.760607567973,11670.3109005464,6304.53575405717,7880.63858216
"946",5365.33061283716,-939.220557093084,11669.8817827674,6304.55116993024,7196.34010454
"947",5364.888043921,-939.678416067644,11669.4545039097,6304.56645998865,7679.5480906
"948",5364.4472634566,-940.134361923401,11669.0288888366,6304.58162538,7435.54167852
"949",5364.00822532344,-940.588441909634,11668.6048925565,6304.59666723308,6820.50945472
"950",5363.57092781216,-941.040658806609,11668.1825144309,6304.61158661877,7187.90819409
"951",5363.13529719251,-941.49108730124,11667.7616816863,6304.62638449375,7364.65376821
"952",5362.7013949456,-941.939666760866,11667.3424566521,6304.64106170647,7501.61993245
"953",5362.26940101783,-942.386218119034,11666.9250201547,6304.65561913686,7682.23060812
"954",5361.83930419944,-942.830753592671,11666.5093619915,6304.67005779211,7462.07986037
"955",5361.41094837217,-943.273430373712,11666.0953271181,6304.68437874588,7201.26921232
"956",5360.98429189828,-943.7142911601,11665.6828749567,6304.69858305838,6669.85998401
"957",5360.55932791992,-944.153343820008,11665.2719996598,6304.71267173993,7453.89198615
"958",5360.13598733876,-944.590658359569,11664.8626330371,6304.72664569833,7217.65305466
"959",5359.71432732649,-945.026178417252,11664.4548330702,6304.74050574374,6512.4459807
"960",5359.2945102638,-945.459742448212,11664.0487629758,6304.75425271201,6875.29318328
"961",5358.87652586363,-945.891361685419,11663.6444134127,6304.76788754905,6562.68075884
"962",5358.46023595707,-946.321175302847,11663.241647217,6304.78141125991,6011.28332433
"963",5358.04560290064,-946.749221939828,11662.8404277411,6304.79482484047,5655.07221442
"964",5357.63261569637,-947.17551354728,11662.44074494,6304.80812924365,5484.87591916
"965",5357.22120966539,-947.600115665029,11662.0425349958,6304.82132533042,5501.38579661
"966",5356.81143780029,-948.022976073459,11661.645851674,6304.83441387375,6529.38769039
"967",5356.40344653001,-948.443949137235,11661.2508421973,6304.84739566725,6876.42933167
"968",5355.9972264595,-948.863045140232,11660.8574980592,6304.86027159973,7252.45208745
"969",5355.59265538469,-949.28038722779,11660.4656979972,6304.87304261248,7030.51180912
"970",5355.18969922476,-949.696010416308,11660.0754088658,6304.88570964107,6797.17690124
"971",5354.78834370335,-950.109929880736,11659.6866172874,6304.89827358408,7127.01998108
"972",5354.38852834363,-950.522206914055,11659.2992636013,6304.91073525769,6906.4839836
"973",5353.99030211333,-950.932793285442,11658.9133975121,6304.92309539877,6930.12611912
"974",5353.59379696352,-951.341557797109,11658.5291517241,6304.93535476063,6774.14930324
"975",5353.19900434973,-951.748509829011,11658.1465185285,6304.94751417874,6726.84939614
"976",5352.80581625728,-952.153758277858,11657.7653907924,6304.95957453513,6310.49614332
"977",5352.41420178612,-952.557334922717,11657.385738495,6304.97153670883,6030.09665754
"978",5352.02414411536,-952.959257431681,11657.0075456624,6304.98340154705,6752.08376987
"979",5351.63558675124,-953.359583071893,11656.6307565744,6304.99516982313,6926.20593389
"980",5351.24857480823,-953.758267430849,11656.2554170473,6305.00684223908,6851.13847604
"981",5350.8632271044,-954.155192405296,11655.8816466141,6305.01841950969,6753.98667923
"982",5350.4795358971,-954.550366523541,11655.5094383177,6305.02990242064,6869.16178867
"983",5350.09740577354,-954.943886025289,11655.1386975724,6305.04129179883,6553.68688351
"984",5349.71680867638,-955.335779793912,11654.7693971467,6305.0525884703,6252.86196571
"985",5349.33772586258,-955.726067371079,11654.4015190962,6305.06379323366,6808.44037028
"986",5348.96010460344,-956.114802218024,11654.0350114249,6305.07490682146,6423.51498758
"987",5348.58398634388,-956.501943558139,11653.6699162459,6305.08592990202,6660.00632257
"988",5348.20947799536,-956.887385158065,11653.3063411488,6305.09686315342,6426.63214623
"989",5347.83657256348,-957.27113475129,11652.9442798782,6305.10770731477,6767.09452673
"990",5347.46518581886,-957.653277342816,11652.5836489805,6305.11846316168,6333.3352565
"991",5347.09529224721,-958.033839223273,11652.2244237177,6305.12913147048,5996.7572223
"992",5346.7268717088,-958.412841285148,11651.8665847028,6305.13971299395,6488.46959266
"993",5346.35987502533,-958.790333400409,11651.5100834511,6305.15020842574,6537.1669803
"994",5345.99434016331,-959.1662782384,11651.154958565,6305.16061840171,6154.42471626
"995",5345.63036324522,-959.540580319741,11650.8013068102,6305.17094356496,5453.32808743
"996",5345.26793796868,-959.913246642373,11650.4491225797,6305.18118461106,5659.77767577
"997",5344.90699002114,-960.284352246684,11650.098332289,6305.19134226782,5570.847319
"998",5344.5474961656,-960.653921099431,11649.7489134306,6305.20141726503,5159.34767647
"999",5344.18943530701,-961.021975005154,11649.4008456192,6305.21141031216,5407.00798627
"1000",5343.83276160761,-961.388560458244,11649.0540836735,6305.22132206586,5119.46025477
"1001",5343.47750975052,-961.753643380252,11648.7086628813,6305.23115313077,5550.47888747
"1002",5343.1237660872,-962.117138029505,11648.3646702039,6305.24090411671,5798.2150358
"1003",5342.77152495002,-962.479050728432,11648.0221006285,6305.25057567846,5757.97303103
"1004",5342.42072081307,-962.839447686243,11647.6808893124,6305.26016849932,5199.34996023
"1005",5342.0713324807,-963.198350784708,11647.3410157461,6305.2696832654,4641.9966322
"1006",5341.72333827104,-963.555782374347,11647.0024589164,6305.27912064539,5112.45041457
"1007",5341.37669548334,-963.911785777364,11646.665176744,6305.2884812607,4954.71035929
"1008",5341.03143571313,-964.266329972923,11646.3292013992,6305.29776568605,5255.52231139
"1009",5340.68763646746,-964.619338032076,11645.994610967,6305.30697449953,5321.69266987
"1010",5340.3452926565,-964.970815661271,11645.6614009743,6305.31610831777,5562.97364722
"1011",5340.00434653324,-965.320821249299,11645.3295143158,6305.32516778253,5318.57716092
"1012",5339.6647787337,-965.669374805325,11644.9989322727,6305.33415353902,5198.31353947
"1013",5339.32656729483,-966.01649892258,11644.6696335122,6305.34306621741,6168.19173421
"1014",5338.98967245653,-966.36223394918,11644.3415788622,6305.35190640571,6762.91283631
"1015",5338.65412292097,-966.706551728918,11644.0147975709,6305.36067464989,7013.56445814
"1016",5338.31998819377,-967.049383304135,11643.6893596917,6305.3693714979,7148.46253039
"1017",5337.98726370729,-967.39073382332,11643.3652612379,6305.37799753061,7546.014193
