"","RPcData.fcst","RPcData.lower","RPcData.upper","RPcData.CI","V5"
"77",17.1362569912561,10.1969775406848,24.0755364418274,6.93927945057128,13.2103855796
"78",17.0804349313801,10.0829715774335,24.0778982853268,6.99746335394664,13.182334169
"79",17.020398716955,9.96575655128025,24.0750408826298,7.05464216567476,13.1580229465
"80",16.9581675835305,9.84749910951828,24.0688360575426,7.11066847401218,13.1580229465
"81",16.9025059301519,9.73700499246913,24.0680068678347,7.16550093768277,13.1580229465
"82",16.8510188957177,9.63184728685455,24.0701905045808,7.2191716088631,13.1369532203
"83",16.7972236493253,9.52551348546904,24.0689338131815,7.27171016385625,11.3853594576
"84",16.7432469101798,9.42015549170674,24.0663383286529,7.32309141847306,11.3853594576
"85",16.6940269288465,9.32063854577978,24.0674153119133,7.37338838306677,11.6006448632
"86",16.6412314520542,9.21859426435021,24.0638686397582,7.42263718770399,11.7872255481
"87",16.5871251305104,9.11638168904411,24.0578685719768,7.47074344146633,11.7872255481
"88",16.5393754610298,9.02167092218045,24.0570799998791,7.51770453884931,11.7872255481
"89",16.4954160803028,8.93184930949327,24.0589828511123,7.56356677080954,11.9489288084
"90",16.4494925163822,8.84111350534271,24.0578715274216,7.60837901103945,12.0890716339
"91",16.404101355486,8.75194833295616,24.0562543780158,7.65215302252983,12.2105287494
"92",16.3632489125526,8.66827851962826,24.0582193054769,7.69497039292431,12.4491249161
"93",16.3191754562761,8.5822927502228,24.0560581623294,7.73688270605329,12.4491249161
"94",16.2737565655756,8.4959374159132,24.051575715238,7.77781914966241,12.4491249161
"95",16.2340611129882,8.41628106338689,24.0518411625894,7.81778004960127,12.4491249161
"96",16.197755964301,8.34095089280754,24.0545610357944,7.85680507149342,12.6559082607
"97",16.1594306928366,8.26448522227799,24.0543761633953,7.89494547055865,12.8351204926
"98",16.1216309907171,8.1894172835723,24.0538446978619,7.93221370714479,12.9904377602
"99",16.0878203131663,8.11914034885925,24.0565002774734,7.96867996430707,12.9917127255
"100",16.0511286762064,8.046746690629,24.0555106617838,8.00438198557739,12.9928176955
"101",16.0130716393347,7.97381386653534,24.052329412134,8.03925777279935,12.9928176955
"102",15.9802099182217,7.90691289134439,24.053506945099,8.07329702687731,12.9928176955
"103",15.9503845098793,7.84384947153457,24.056919548224,8.1065350383447,12.9937753361
"104",15.918632596776,7.77962270513626,24.0576424884158,8.13900989163978,12.9946052913
"105",15.8872997421366,7.71656875184895,24.0580307324243,8.17073099028769,12.9946052913
"106",15.8591773263988,7.65742073832849,24.0609339144692,8.20175658807034,12.9953245858
"107",15.8284444777956,7.59632949311424,24.060559462477,8.2321149846814,12.9959479743
"108",15.7962981377144,7.53454827567546,24.0580479997533,8.2617498620389,12.9959479743
"109",15.7685222737073,7.47787729387431,24.0591672535403,8.29064497983299,12.9959479743
"110",15.7431898815061,7.42435719123735,24.0620225717748,8.31883269026871,12.9964882444
"111",15.7163396500393,7.37000065558096,24.0626786444977,8.34633899445839,12.9969564785
"112",15.6900501270867,7.31687286807008,24.0632273861032,8.37317725901658,12.9973622814
"113",15.6664203238826,7.26702363379392,24.0658170139712,8.39939669008864,12.8643806438
"114",15.6403934006707,7.21536971458764,24.0654170867538,8.4250236860831,12.7491298913
"115",15.6131729680017,7.16316093403375,24.0631850019696,8.45001203396793,12.7491298913
"116",15.5898216139149,7.1154713929214,24.0641718349083,8.47435022099347,12.7491298913
"117",15.568462229258,7.07039650796975,24.0665279505463,8.49806572128828,12.6492459058
"118",15.5457174542536,7.02453624424541,24.0668986642617,8.52118121000817,12.562679785
"119",15.5236880257873,6.97997594079544,24.0674001107791,8.54371208499185,12.4876558137
"120",15.5040559184048,6.93835396207131,24.0697578747383,8.56570195633349,12.4226350385
"121",15.4822673033582,6.89509276980809,24.0694418369083,8.58717453355012,12.3662837001
"122",15.4594411463654,6.85135093039993,24.0675313623308,8.60809021596545,12.3662837001
"123",15.4402235592511,6.8117859512893,24.0686611672129,8.62843760796178,12.3662837001
"124",15.422830076789,6.77458942608916,24.0710707274889,8.64824065069986,12.3174458734
"125",15.4042255291507,6.73670492180176,24.0717461364996,8.66752060734891,12.2751197569
"126",15.3864289104106,6.70013770610066,24.0727201147206,8.68629120430997,10.6384371227
"127",15.3707856697753,6.66619546020839,24.0753758793423,8.70459020956695,10.8199788397
"128",15.3532139105883,6.63077597827432,24.0756518429024,8.72243793231402,9.3773149944
"129",15.3347622691443,6.59495977694158,24.0745647613471,8.73980249220276,9.3773149944
"130",15.3196618874539,6.56298780948247,24.0763359654253,8.75667407797143,9.3773149944
"131",15.3062685991809,6.53319319349205,24.0793440048697,8.7730754056888,9.7270063285
"132",15.2918703655896,6.50284462375435,24.0808961074249,8.78902574183529,9.896738818
"133",15.2783304276437,6.47379072159233,24.082870133695,8.80453970605132,10.0438403089
"134",15.2666958488583,6.44704301442202,24.0863486832947,8.81965283443632,10.1713282677
"135",15.2533567768242,6.4189724261615,24.0877411274869,8.83438435066272,10.281817832
"136",15.2392196940652,6.39051015887936,24.087929229251,8.84870953518581,10.281817832
"137",15.2280318528706,6.36541072782815,24.090652977913,8.86262112504245,10.281817832
"138",15.2183119728006,6.34217120604735,24.0944527395538,8.87614076675323,10.3775754544
"139",15.2077425133214,6.31845724267588,24.0970277839669,8.88928527064549,10.4605653938
"140",15.1980128169972,6.2959430578992,24.1000825760951,8.90206975909796,10.532490008
"141",15.1898964586891,6.27536993020546,24.1044229871727,8.91452652848363,10.5948246736
"142",15.1802266539425,6.25355342663785,24.1068998812471,8.92667322730464,10.6488480505
"143",15.1698539426787,6.23136427749079,24.1083436078666,8.93848966518791,10.6488480505
"144",15.1620728610271,6.21210284046153,24.1120428815928,8.94997002056561,10.6488480505
"145",15.1554997479139,6.19436698836344,24.1166325074644,8.96113275955049,10.8290016437
"146",15.1481232657212,6.17613146546345,24.1201150659791,8.9719918002578,10.8518014246
"147",15.1415097238772,6.15894946667788,24.1240699810766,8.98256025719936,10.8715612346
"148",15.1362247177536,6.14335900323471,24.1290904322725,8.99286571451892,10.8715612346
"149",15.1294592130971,6.12653652443394,24.1323819017602,9.00292268866314,10.8886864033
"150",15.1220332943801,6.10932017882582,24.1347464099344,9.01271311555431,10.8886864033
"151",15.1169024446559,6.09467197380023,24.1391329155115,9.02223047085564,10.8886864033
"152",15.1127759229214,6.08128621372234,24.1442656321204,9.03148970919905,10.9035282162
"153",15.107891623341,6.06738926782735,24.1483939788547,9.04050235551368,10.9163911207
"154",15.1037109582061,6.05443185741819,24.1529900589939,9.04927910078788,10.9275389713
"155",15.1006293253761,6.04278635293648,24.1584722978157,9.05784297243959,10.9372004418
"156",15.096122847675,6.02991716738492,24.1623285279651,9.0662056802901,10.9455737162
"157",15.0909803329252,6.01662870901994,24.1653319568305,9.07435162390528,10.9455737162
"158",15.0878584754281,6.00558407333493,24.1701328775213,9.0822744020932,10.9455737162
"159",15.0855712676465,5.99558496272694,24.1755575725661,9.0899863049196,10.9528305541
"160",15.082575920288,5.98507913074338,24.1800727098327,9.09749678954467,11.0924531468
"161",15.0802319698416,5.97541672724164,24.1850472124415,9.10481524259995,11.2134593939
"162",15.0788188713024,5.96685708282375,24.1907806597811,9.11196178847866,11.3183314747
"163",15.076085757396,5.95713938417651,24.1950321306155,9.11894637321951,11.4092206114
"164",15.0727549898406,5.94699913953632,24.1985108401448,9.12575585030424,11.4092206114
"165",15.0711816958123,5.93879716564127,24.2035662259833,9.13238453017102,11.4092206114
"166",15.070297475455,5.93145481272185,24.2091401381881,9.1388426627331,11.4879911966
"167",15.0687679833511,5.92363004051264,24.2139059261896,9.14513794283849,11.556259037
"168",15.0678314185128,5.91655278497235,24.2191100520532,9.15127863354043,11.6154244988
"169",15.0676665458642,5.91038444837528,24.2249486433531,9.15728209748889,11.6667012323
"170",15.0662862322855,5.9031296582397,24.2294428063313,9.16315657404581,11.711141068
"171",15.0643700459939,5.89547931340163,24.2332607785861,9.16889073259225,11.711141068
"172",15.0639993277203,5.88951985871956,24.2384787967211,9.17447946900078,11.711141068
"173",15.064201372087,5.88427027238363,24.2441324717904,9.1799310997034,11.7496555922
"174",15.0638199357812,5.87856816439431,24.249071707168,9.18525177138687,11.7830348466
"175",15.0639815986888,5.87353314189069,24.2544300554869,9.1904484567981,11.6786302004
"176",15.0647737862916,5.86923785118157,24.2603097214016,9.19553593511004,11.5881461737
"177",15.064427895692,5.86390701940956,24.2649487719745,9.20052087628245,11.5097266838
"178",15.0635887266419,5.858195439494,24.2689820137898,9.20539328714789,11.5097266838
"179",15.0641051873734,5.85395683598005,24.2742535387668,9.21014835139335,11.5097266838
"180",15.0650888542446,5.85029604672628,24.2798816617628,9.21479280751828,11.441763126
"181",15.0655418222261,5.84621011290285,24.2848735315493,9.21933170932322,11.5161947092
"182",15.0664956738,5.84272472763573,24.2902666199643,9.22377094616431,11.447368748
"183",15.0679631001429,5.83983998753828,24.2960862127475,9.22812311260462,11.3877195816
"184",15.0683560294474,5.83596228028005,24.3007497786148,9.23239374916735,11.3360236374
"185",15.0682827727518,5.8317084940066,24.3048570514969,9.23657427874515,11.3360236374
"186",15.0693840598165,5.8287237342463,24.3100443853867,9.24066032557021,11.3360236374
"187",15.0708475891963,5.82619028136605,24.3155048970265,9.24465730783021,11.2912204857
"188",15.0718106450553,5.82324133643889,24.3203799536716,9.24856930861636,11.2523910876
"189",15.0732189529409,5.82081758627754,24.3256203196043,9.25240136666337,11.2187389426
"190",15.0750368150811,5.81887253110781,24.3312010990544,9.2561642839733,11.1895737503
"191",15.0758442347405,5.81598158321793,24.3357068862632,9.25986265152261,11.2976305836
"192",15.0762079298608,5.81271884324988,24.3396970164717,9.26348908661093,11.2976305836
"193",15.0775790281517,5.81053937802709,24.3446186782763,9.26703965012462,11.2976305836
"194",15.0792226242888,5.80870402063907,24.3497412279385,9.2705186036497,11.3912798391
"195",15.0803940205509,5.80646489404156,24.3543231470603,9.27392912650937,11.4724425272
"196",15.0819497183746,5.80467425540273,24.3592251813464,9.27727546297185,11.5427835236
"197",15.0838159009232,5.80324915295,24.3643826488964,9.28056674797319,11.6037457204
"198",15.0847294451815,5.80092282119038,24.3685360691726,9.28380662399113,11.6565796244
"199",15.0852213668632,5.79823274979259,24.3722099839338,9.28698861707059,11.6565796244
"200",15.0865760119904,5.7964668502734,24.3766851737074,9.290109161717,11.6565796244
"201",15.0881313898568,5.79495984712553,24.381302932588,9.29317154273122,11.7023690078
"202",15.0892481816721,5.79306999010929,24.385426373235,9.29617819156284,11.7420531401
"203",15.0907008312375,5.79156815276896,24.389833509706,9.2991326784685,11.7764460547
"204",15.092383711814,5.79034093891896,24.394426484709,9.30204277289503,11.8062532474
"205",15.0931702500438,5.78825884795463,24.398081652133,9.30491140208918,11.6987528145
"206",15.0935573165259,5.78582441204889,24.4012902210028,9.30773290447697,11.6987528145
"207",15.0946805972767,5.78417652076812,24.4051846737853,9.31050407650858,11.6987528145
"208",15.0959425349708,5.78271504733786,24.4091700226037,9.31322748763292,11.7389191059
"209",15.0967994957924,5.78089444255069,24.4127045490342,9.31590505324173,11.7737298917
"210",15.0979549266569,5.77941509543626,24.4164947578776,9.31853983122065,11.8038992395
"211",15.0992793028803,5.77814079939615,24.4204178063644,9.32113850348415,11.8300460076
"212",15.0997655344123,5.77606200762667,24.4234690611979,9.32370352678563,11.8527065399
"213",15.0998786086767,5.77364855230332,24.4261086650501,9.32623005637337,11.8527065399
"214",15.1006212594944,5.77190596904538,24.4293365499433,9.32871529044898,11.8527065399
"215",15.1014515037146,5.77029025373987,24.4326127536893,9.33116124997469,11.8723456679
"216",15.1019064718056,5.76833702907943,24.4354759145318,9.33356944272618,11.8893662455
"217",15.1026246832476,5.76668217109648,24.4385671953986,9.33594251215107,12.0374507461
"218",15.1034618293954,5.76517560838989,24.441748050401,9.33828622100555,12.1657906466
"219",15.1035186326833,5.76291600297851,24.4441212623881,9.3406026297048,12.2770185604
"220",15.1032285101049,5.7603409209565,24.4461160992534,9.34288758914844,12.2770185604
"221",15.1034770440389,5.75833838614946,24.4486157019283,9.34513865788944,12.2770185604
"222",15.1037754274869,5.75641802262056,24.4511328323532,9.34735740486631,12.3734160857
"223",15.1037298072509,5.7541848047018,24.4532748098,9.34954500254911,12.4569606076
"224",15.1039158954139,5.75221215021029,24.4556196406175,9.35170374520361,12.5293658599
"225",15.1041788881163,5.75034029493838,24.4580174812943,9.35383859317796,12.5921170786
"226",15.1037161960209,5.74776494614254,24.4596674458993,9.3559512498784,12.6465014681
"227",15.1029302033766,5.74489205550714,24.4609683512461,9.3580381478695,12.6465014681
"228",15.1026027822763,5.74250561762325,24.4626999469293,9.36009716465305,12.6465014681
"229",15.102294803052,5.74016529922478,24.4644243068793,9.36212950382725,12.6936346057
"230",15.1016735065934,5.73753743544412,24.4658095777428,9.36413607114932,12.7344833249
"231",15.1012575727003,5.73513869271654,24.4673764526841,9.36611887998375,12.7698855483
"232",15.1008856731513,5.73280343339434,24.4689679129082,9.36808223975694,12.8005674752
"233",15.0998412308789,5.7298136377701,24.4698688239876,9.37002759310876,12.8271584785
"234",15.0984965086434,5.72654461618387,24.4704484011029,9.37195189245951,12.8271584785
"235",15.0975401492041,5.72368683852325,24.4713934598849,9.37385331068082,12.8271584785
"236",15.096576958547,5.72084417870261,24.4723097383913,9.37573277984434,12.8502040147
"237",15.0953281841309,5.71773718042057,24.4729191878413,9.37759100371036,12.8701768127
"238",15.094261669548,5.71483191219831,24.4736914268977,9.37942975734969,12.887486571
"239",15.0932130451371,5.71196024184396,24.4744658484302,9.38125280329309,12.9024883616
"240",15.0915429791702,5.70848159230431,24.474604366036,9.38306138686586,12.9154899134
"241",15.0895965108046,5.70474359209785,24.4744494295114,9.38485291870679,12.9154899134
"242",15.0879799137781,5.70135407893879,24.4746057486174,9.38662583483933,12.9154899134
"243",15.0863369989851,5.69795614780675,24.4747178501635,9.38838085117839,12.9267579249
"244",15.0844350602642,5.69431655702965,24.4745535634988,9.39011850323458,12.9365235349
"245",15.0826955719504,5.69085522015513,24.4745359237457,9.39184035179526,12.9449870636
"246",15.080953989596,5.68740431159959,24.4745036675924,9.39354967799638,12.9449870636
"247",15.0786400322672,5.68339248463477,24.4738875798995,9.39524754763239,12.9523221218
"248",15.076072992338,5.67914124558182,24.4730047390942,9.3969317467562,12.9523221218
"249",15.0737870915823,5.67518616648187,24.4723880166827,9.39860092510043,12.9523221218
"250",15.0714625629225,5.67120694910835,24.4717181767366,9.40025561381411,13.2253458389
"251",15.0689064020882,5.6670101950008,24.4708026091756,9.40189620708739,13.4619663937
"252",15.0664975699598,5.6629734924005,24.4700216475191,9.40352407755929,13.5337042079
"253",15.0640734097823,5.65893132348745,24.4692154960771,9.40514208629482,13.5958769802
"254",15.0611250705337,5.65437392842316,24.4678762126443,9.40675114211055,13.6497600495
"255",15.0579467664712,5.64959741824297,24.4662961146995,9.40834934822825,13.6497600495
"256",15.0550088201463,5.64507328445953,24.4649443558331,9.40993553568678,13.6497600495
"257",15.0520246507432,5.64051456868217,24.4635347328042,9.411510082061,14.2297920429
"258",15.048835585679,5.63576232231713,24.4619088490408,9.41307326336183,14.7324864372
"259",15.0457822495751,5.63115596188243,24.4604085372679,9.41462628769272,15.1681549122
"260",15.0427058365272,5.62653417892407,24.4588774941303,9.4161716576031,15.6790675906
"261",15.0391526257026,5.62144247138316,24.456862780022,9.41771015431942,16.1218585785
"262",15.035393043788,5.61615289042773,24.4546331971482,9.41924015336026,16.1218585785
"263",15.0318403810789,5.6110797392244,24.4526010229335,9.42076064185454,16.1218585785
"264",15.0282375933274,5.60596571917973,24.4505094674751,9.42227187414767,16.7722774347
"265",15.0244554586286,5.60068143220245,24.4482294850548,9.42377402642617,17.3359737767
"266",15.0207997800067,5.59553162529985,24.4460679347136,9.42526815470688,17.8245106065
"267",15.0171165738252,5.5903601295054,24.4438730181449,9.42675644431976,18.2479091923
"268",15.0130015905487,5.58476202848405,24.4412411526134,9.42823956206469,18.6148546333
"269",15.0087034472902,5.57898734026759,24.4384195543128,9.42971610702258,18.6148546333
"270",15.0045851729824,5.57339998136767,24.4357703645971,9.43118519161471,18.6148546333
"271",15.0004162924444,5.56776932865689,24.4330632562318,9.43264696378748,18.9328740156
"272",14.9960926930942,5.56199118257349,24.4301942036148,9.43410151052066,19.3418241468
"273",14.9918885761502,5.55633883095232,24.427438321348,9.43554974519786,19.8295809272
"274",14.9876554484174,5.55066187977372,24.424649017061,9.43699356864366,20.2523034703
"275",14.9830330173181,5.54459947677382,24.4214665578624,9.43843354054428,20.6186630076
"276",14.9782493550709,5.53838091518527,24.4181177949564,9.43986843988559,20.6186630076
"277",14.9736232422386,5.53232576608508,24.414920718392,9.44129747615347,20.6186630076
"278",14.9689484127559,5.52622770944073,24.4116691160711,9.44272070331517,20.9361746066
"279",14.9641422234786,5.52000409334948,24.4082803536077,9.44413813012909,21.2113513257
"280",14.9594504504131,5.51389991064744,24.4050009901788,9.4455505397657,21.4498378156
"281",14.954730881927,5.50777130086905,24.401690462985,9.44695958105799,21.6565261068
"282",14.9496624008359,5.50129668184517,24.3980281198267,9.44836571899074,21.8356559593
"283",14.9444536400199,5.49468575630153,24.3942215237382,9.44976788371835,21.8356559593
"284",14.9393842124616,5.48821884741054,24.3905495775128,9.45116536505111,21.8356559593
"285",14.9342696092059,5.48171147122747,24.3868277471843,9.45255813797843,22.1242351647
"286",14.9290453124256,5.47509916764637,24.3829914572049,9.45394614477928,22.2410038094
"287",14.9239315004135,5.46860144936545,24.3792615514616,9.45533005104806,22.3422033015
"288",14.9187928639985,5.46208158031105,24.3755041476859,9.45671128368742,22.3422033015
"289",14.9133434558906,5.45525323107113,24.37143368071,9.45809022481944,22.429909528
"290",14.9077738664961,5.44830793484529,24.3672397981469,9.45946593165079,22.429909528
"291",14.9023291158324,5.44149135495535,24.3631668767094,9.46083776087702,22.429909528
"292",14.8968442553885,5.43463863282528,24.3590498779517,9.4622056225632,22.5059215909
"293",14.8912700527349,5.42770064965931,24.3548394558104,9.46356940307555,22.5717987121
"294",14.8858034921379,5.42087383076449,24.3507331535114,9.46492966137345,22.6288922172
"295",14.8803162626342,5.41402863520488,24.3466038900636,9.46628762742935,22.6783732549
"296",14.8745538473553,5.40691023838428,24.3421974563263,9.46764360897099,22.7212568209
"297",14.8686901958991,5.39969342772748,24.3376869640708,9.46899676817166,22.7212568209
"298",14.8629398772948,5.39259336115841,24.3332863934312,9.47034651613638,22.7212568209
"299",14.8571556056601,5.38546289658462,24.3288483147356,9.47169270907548,22.7584225781
"300",14.8513010731276,5.37826588621356,24.3243362600416,9.47303518691401,22.790632901
"301",14.8455523972114,5.37117798363205,24.3199268107908,9.47437441357939,22.8185485142
"302",14.8397883034071,5.36407685726388,24.3154997495503,9.47571144614322,22.8427420457
"303",14.833782228742,5.35673570073171,24.3108287567524,9.47704652801033,22.8637097729
"304",14.8276926049109,5.34931369397411,24.3060715158477,9.4783789109368,22.8637097729
"305",14.8217071100812,5.34199905718011,24.3014151629822,9.47970805290105,22.8637097729
"306",14.8156943229211,5.3346605547915,24.2967280910506,9.48103376812957,22.8818818032
"307",14.8096287409057,5.32727287986233,24.2919846019491,9.48235586104338,22.8976308961
"308",14.8036677752126,5.31999306163658,24.2873424887887,9.48367471357606,22.9112801099
"309",14.7976972628658,5.31270602962777,24.2826884961039,9.48499123323805,23.1897760953
"310",14.7915155813133,5.30520997066018,24.2778211919664,9.4863056106531,23.1897760953
"311",14.78526677121,5.29764959366006,24.27288394876,9.48761717754997,23.1897760953
"312",14.7791147924621,5.29018935693376,24.2680402279904,9.48892543552833,23.1897760953
"313",14.7729424066592,5.28271223748565,24.2631725758327,9.49023016917352,23.5644726159
"314",14.7667329886128,5.27520183024991,24.2582641469756,9.49153115836287,23.7558762671
"315",14.7606270995654,5.26779838382741,24.2534558153033,9.49282871573795,24.7217594315
"316",14.7545176179368,5.26039399761623,24.2486412382573,9.49412362032055,25.558858174
"317",14.7482251931992,5.25280917318455,24.2436412132138,9.49541602001463,26.8176770841
"318",14.7418806090611,5.2451752908923,24.23858592723,9.49670531816885,26.8176770841
"319",14.7356269703641,5.23763591312443,24.2336180276037,9.49799105723964,26.8176770841
"320",14.7293597969695,5.23008679428602,24.2286327996529,9.49927300268346,27.9086534729
"321",14.7230697775431,5.22251885828441,24.2236206968017,9.50055091925866,28.8541663432
"322",14.716882297097,5.21505723526692,24.2187073589272,9.50182506183012,28.8541663432
"323",14.7106970600591,5.20760096040204,24.2137931597161,9.50309609965705,29.6736108308
"324",14.7043545480936,5.19999040127627,24.208718694911,9.50436414681735,30.3837960533
"325",14.697973324436,5.19234465294817,24.2036019959238,9.50562867148783,30.3837960533
"326",14.6916781321768,5.18478887709449,24.1985673872592,9.50688925508234,30.3837960533
"327",14.6853759533192,5.17723030023319,24.1935216064051,9.50814565308597,30.9992899129
"328",14.6790634882057,5.16966586462289,24.1884611117884,9.50939762358277,32.0660512578
"329",14.6728525312029,5.16220715659971,24.183497905806,9.51064537460317,32.8572444234
"330",14.6666494155388,5.15475993253393,24.1785388985436,9.51188948300485,33.542945167
"331",14.6603122911252,5.14718225318731,24.1734423290632,9.51313003793793,34.1372191447
"332",14.6539484644213,5.13958189636355,24.1683150324791,9.51436656805775,34.1372191447
"333",14.6476664986599,5.13206780519084,24.163265192129,9.51559869346909,34.1372191447
