"","sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.objSampleTimeSeries..i...fcst","sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.objSampleTimeSeries..i...lower","sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.objSampleTimeSeries..i...upper","sampleObjTimeseries.sampleObjTimeseries.sampleObjTimeseries.objSampleTimeSeries..i...CI","V5"
"73",21.4272170557498,9.31191108796333,33.5425230235363,12.1153059677865,20.3404719797
"74",21.5525949553489,9.37063404545026,33.7345558652475,12.1819609098986,20.3404719797
"75",21.6514946292275,9.40490705585116,33.8980822026039,12.2465875733763,20.0284090491
"76",21.685813255401,9.37621327921621,33.9954132315859,12.3095999761848,19.6246211759
"77",21.7325281129895,9.36062669807936,34.1044295278997,12.3719014149102,19.2746716858
"78",21.8176781855399,9.38450962648686,34.2508467445928,12.433168559053,18.9713821277
"79",21.8881529161092,9.39530825641279,34.3809975758056,12.4928446596964,18.7085311773
"80",21.9337126885378,9.38235082477053,34.485074552305,12.5513618637672,18.7085311773
"81",21.9971057552619,9.38812218234917,34.6060893281747,12.6089835729128,18.7085311773
"82",22.0494399219502,9.38411272204034,34.7147671218601,12.6653271999099,18.2140603537
"83",22.0531824062918,9.33338679435263,34.7729780182309,12.7197956119391,18.2140603537
"84",22.081878080557,9.30950266322329,34.8542534978907,12.7723754173337,17.6521856398
"85",22.1762918263835,9.3533092526399,34.9992744001271,12.8229825737436,17.2985608879
"86",22.2443480350353,9.37223335781686,35.1164627122538,12.8721146772185,16.9920861028
"87",22.2881682904261,9.36849912459585,35.2078374562563,12.9196691658302,16.9920861028
"88",22.3533790217137,9.38689469627548,35.3198633471519,12.9664843254382,16.9920861028
"89",22.4311732997822,9.41825747744338,35.4440891221211,13.0129158223388,16.7264746224
"90",22.4757564607106,9.41721347449591,35.5342994469253,13.0585429862147,16.4962780061
"91",22.5060576269134,9.40303314267146,35.6090821111553,13.1030244842419,16.1634409386
"92",22.5496700936397,9.4029005226766,35.6964396646029,13.1467695709631,15.8749821468
"93",22.6060524069422,9.4160857278412,35.7960190860432,13.189966679101,15.4916511939
"94",22.6436361452543,9.41101965163939,35.8762526388692,13.2326164936149,15.4916511939
"95",22.6717282532172,9.39698962259373,35.9464668838407,13.2747386306235,15.4916511939
"96",22.6872965240669,9.37061707295413,36.0039759751797,13.3166794511128,15.2927643681
"97",22.6981818143104,9.33950408728741,36.0568595413333,13.358677727023,15.1203957856
"98",22.718319744445,9.31788629303976,36.1187531958503,13.4004334514053,14.9710096809
"99",22.7727904115328,9.33098497291549,36.2145958501502,13.4418054386174,14.8415417234
"100",22.8211412429969,9.33797929819747,36.3043031877963,13.4831619447994,14.7293361603
"101",22.8508617326501,9.32646928553173,36.3752541797685,13.5243924471184,14.7293361603
"102",22.8853449764043,9.32039418995701,36.4502957628517,13.5649507864473,14.7293361603
"103",22.936701908882,9.33176535437508,36.5416384633888,13.6049365545069,14.6320913389
"104",22.9909840974818,9.34659127698,36.6353769179836,13.6443928205018,14.5478124937
"105",23.0363157285483,9.35310952222722,36.7195219348694,13.6832062063211,14.6081041612
"106",23.0914066024704,9.37039021979171,36.8124229851491,13.7210163826787,14.6603569397
"107",23.1395023291603,9.38121036870616,36.8977942896145,13.7582919604542,14.7056426811
"108",23.1763208220701,9.38087537419617,36.971766269944,13.7954454478739,14.7056426811
"109",23.227407186255,9.39552799182922,37.0592863806808,13.8318791944258,14.7056426811
"110",23.2850442729125,9.41716721108567,37.1529213347393,13.8678770618268,14.7448903236
"111",23.3199607009922,9.41598994317211,37.2239314588123,13.9039707578201,14.7789049471
"112",23.3553972023229,9.41553302696706,37.2952613776787,13.9398641753558,14.8083842875
"113",23.3999977992786,9.42479034852624,37.3752052500309,13.9752074507523,14.8339330492
"114",23.4340137015743,9.42361892887731,37.4444084742712,14.0103947726969,14.8560753093
"115",23.4545092587377,9.40915190330715,37.4998666141683,14.0453573554306,14.8560753093
"116",23.4764245719778,9.3966689048826,37.556180239073,14.0797556670952,14.8560753093
"117",23.4872429943341,9.37355934245257,37.6009266462157,14.1136836518815,14.7419319347
"118",23.4967793911921,9.34935288528823,37.644205897096,14.1474265059039,14.6430076768
"119",23.5176393235372,9.33684380249514,37.6984348445792,14.1807955210421,14.5572733199
"120",23.5392835148706,9.3254081239658,37.7531589057754,14.2138753909048,14.4829702105
"121",23.5553475929084,9.30862587914239,37.8020693066744,14.246721713766,14.4185741825
"122",23.5732422818725,9.29409754443479,37.8523870193103,14.2791447374378,14.4185741825
"123",23.5836708468943,9.27272829956076,37.8946133942279,14.3109425473336,14.4185741825
"124",23.587510053713,9.24517592727628,37.9298441801498,14.3423341264368,14.2294309581
"125",23.5845746547477,9.21128132121984,37.9578679882756,14.3732933335279,14.1988401637
"126",23.578450323747,9.17491358409184,37.9819870634021,14.4035367396551,14.1723281419
"127",23.5675268917481,9.13423341891507,38.0008203645812,14.433293472833,14.1493510563
"128",23.5534901738903,9.09094599054526,38.0160343572353,14.462544183345,14.1294375821
"129",23.5227667298598,9.03150846264094,38.0140249970787,14.4912582672189,14.1294375821
"130",23.4805289935241,8.96089054732141,38.0001674397268,14.5196384462027,14.1294375821
"131",23.4317640560049,8.88389310893744,37.9796350030724,14.5478709470675,14.1121792378
"132",23.3835261907638,8.80767154397619,37.9593808375513,14.5758546467876,14.0972220061
"133",23.3282756013013,8.72467921389217,37.9318719887104,14.6035963874091,14.084259072
"134",23.2779683419096,8.64687622928827,37.9090604545309,14.6310921126213,14.084259072
"135",23.2217190947423,8.56338845316973,37.8800497363148,14.6583306415726,14.0730245291
"136",23.155614953775,8.47041092361285,37.8408189839372,14.6852040301622,14.0730245291
"137",23.0853156815611,8.37365522549836,37.7969761376238,14.7116604560627,14.0730245291
"138",23.0117158030756,8.27407036968408,37.749361236467,14.7376454333915,13.9299545918
"139",22.9416510517983,8.17870855854065,37.704593545056,14.7629424932577,13.9392939796
"140",22.8784441616429,8.09100497028545,37.6658833530004,14.7874391913575,13.9473881157
"141",22.8097688080931,7.99845782748025,37.6210797887059,14.8113109806129,13.8210697002
"142",22.7410470945988,7.90643269642209,37.5756614927755,14.8346143981767,13.7115937402
"143",22.6687149262879,7.81132856252413,37.5261012900517,14.8573863637638,13.7115937402
"144",22.5854438880161,7.70568730196474,37.4652004740675,14.8797565860514,13.7115937402
"145",22.4967714484397,7.59506652866104,37.3984763682183,14.9017049197786,13.6167145748
"146",22.4171902529939,7.49409418421627,37.3402863217716,14.9230960687776,13.5344859649
"147",22.3320703048321,7.38810779392666,37.2760328157376,14.9439625109055,13.4632211695
"148",22.2367951551615,7.2724374195367,37.2011528907863,14.9643577356248,13.4014583469
"149",22.1367797371758,7.15248689550685,37.1210725788447,14.9842928416689,13.3479305673
"150",22.0372440836854,7.03340835522515,37.0410798121457,15.0038357284603,13.3479305673
"151",21.9326447045609,6.90956606688094,36.955723342241,15.02307863768,13.3479305673
"152",21.8266455420937,6.7847915839092,36.8684995002782,15.0418539581845,13.5682064917
"153",21.7280706785171,6.66814937957354,36.7879919774607,15.0599212989436,13.7591122928
"154",21.6283969897188,6.5509443918244,36.7058495876133,15.0774525978944,13.9245639871
"155",21.5286109463566,6.43403486587011,36.6231870268432,15.0945760804865,13.9346221222
"156",21.4457783107965,6.33467365367903,36.5568829679141,15.1111046571175,13.9433391725
"157",21.3609867315277,6.23388723133727,36.4880862317181,15.1270995001904,13.9433391725
"158",21.2645705035153,6.12189638330016,36.4072446237304,15.1426741202151,13.9433391725
"159",21.1749621218419,6.01727810077584,36.332646142908,15.1576840210661,13.9433391725
"160",21.0905607728912,5.91838313550477,36.2627384102776,15.1721776373864,13.8175606162
"161",21.006679989211,5.82042784039135,36.1929321380306,15.1862521488196,13.708552534
"162",20.9254058869594,5.72556148137986,36.125250292539,15.1998444055795,13.7474121962
"163",20.8402913541197,5.62729501194716,36.0532876962923,15.2129963421726,13.6477572367
"164",20.7507223661988,5.52484812569955,35.9765966066981,15.2258742404993,13.6477572367
"165",20.6624674564919,5.42397156936011,35.9009633436238,15.2384958871318,13.6477572367
"166",20.5706296632772,5.31983162079147,35.821427705763,15.2507980424857,13.5613896051
"167",20.4757612063729,5.21288296146626,35.7386394512795,15.2628782449066,13.4865376578
"168",20.3811967198869,5.10644136330525,35.6559520764685,15.2747553565816,13.4216659701
"169",20.2893499788639,5.0029994631548,35.5757004945731,15.2863505157092,13.3654438407
"170",20.1931272828451,4.89545374525237,35.4908008204378,15.2976735375927,13.4500513286
"171",20.096428982827,4.78771401578758,35.4051439498664,15.3087149670394,13.4500513286
"172",20.0016371673488,4.68217987324589,35.3210944614517,15.3194572941029,13.4500513286
"173",19.9057962288942,4.57590293328518,35.2356895245033,15.3298932956091,13.6567111515
"174",19.8099531438289,4.46993887213339,35.1499674155245,15.3400142716955,13.8358163313
"175",19.7221309247657,4.37239545570841,35.071866393823,15.3497354690573,13.9910408204
"176",19.6380627723736,4.27896583495503,34.9971597097921,15.3590969374185,13.9910408204
"177",19.553873919363,4.18577765134821,34.9219701873777,15.3680962680147,14.1255687111
"178",19.4673653963145,4.09061174329053,34.8441190493385,15.376753653024,14.1255687111
"179",19.3788804333932,3.99374189381502,34.7640189729714,15.3851385395782,14.1255687111
"180",19.2917070047263,3.89841407253776,34.6849999369148,15.3932929321885,14.2421595496
"181",19.2066029016855,3.80541099184835,34.6077948115226,15.4011919098371,14.343204943
"182",19.1181121603874,3.70927038950801,34.5269539312668,15.4088417708794,14.4307776172
"183",19.0252435508967,3.60899305531994,34.4414940464735,15.4162504955768,14.5066739349
"184",18.9288981429631,3.50545127959544,34.3523450063307,15.4234468633676,14.5724507436
"185",18.8322497028151,3.40182956514108,34.2626698404892,15.430420137674,14.5724507436
"186",18.7380921334661,3.30092507697888,34.1752591899533,15.4371670564872,14.5724507436
"187",18.6423502475392,3.1986623952592,34.0860380998193,15.44368785228,14.6294573111
"188",18.5435980250949,3.09360616519473,33.993589884995,15.4499918599001,14.678863003
"189",18.4474349599533,2.99138331932056,33.903486600586,15.4560516406327,14.7216812693
"190",18.3524187268335,2.89057053348446,33.8142669201826,15.4618481933491,14.7587904334
"191",18.2578101682002,2.79042338833146,33.725196948069,15.4673867798687,14.7909517089
"192",18.1630831784011,2.69042262853212,33.6357437282702,15.472660549869,14.7909517089
"193",18.0689379052955,2.59128074080731,33.5465950697837,15.4776571644882,14.7909517089
"194",17.976414152795,2.49402689977082,33.4588014058191,15.4823872530241,14.8188248144
"195",17.8864444689306,2.39960080091513,33.3732881369462,15.4868436680155,14.8429815058
"196",17.797967997199,2.30694152351168,33.2889944708863,15.4910264736873,14.863917305
"197",17.7096094197272,2.21465490723206,33.2045639322224,15.4949545124952,14.8820616644
"198",17.6210474224404,2.12238711347747,33.1197077314034,15.498660308963,14.8977867758
"199",17.5348455014641,2.03271047359218,33.0369805293361,15.5021350278719,14.8977867758
"200",17.4489526489087,1.94356120988861,32.9543440879287,15.50539143902,14.8977867758
"201",17.3602648843617,1.85180426842166,32.8687255003017,15.50846061594,14.9114152057
"202",17.2735963772436,1.76225152352089,32.7849412309663,15.5113448537227,14.9232265116
"203",17.1860169062622,1.67198292150574,32.7000508910187,15.5140339847565,15.06679631
"204",17.0966480306916,1.5800940797261,32.613201981657,15.5165539509655,15.06679631
"205",17.0099105403524,1.49100242926616,32.5288186514387,15.5189081110863,15.06679631
"206",16.9276125752246,1.40651642093333,32.4487087295159,15.5210961542913,15.06679631
"207",16.8423194670043,1.31917553423571,32.3654633997729,15.5231439327686,15.06679631
"208",16.7604536835368,1.23539484495494,32.2855125221187,15.5250588385819,14.924556802
"209",16.6830081017738,1.15616456531855,32.209851638229,15.5268435364552,14.9346158951
"210",16.6068806784874,1.07836944105444,32.1353919159204,15.528511237433,14.9433337757
"211",16.5332965063791,1.00322936231828,32.0633636504399,15.5300671440608,12.9508892723
"212",16.4633444083246,0.931835846950516,31.9948529696987,15.5315085613741,11.224104036
"213",16.3943084199336,0.861442479261415,31.9271743606058,15.5328659406722,11.224104036
"214",16.3278110442718,0.793658137895935,31.8619639506476,15.5341529063758,11.224104036
"215",16.2646236735125,0.729253856338028,31.7999934906869,15.5353698171745,9.7275568312
"216",16.2026373935623,0.666101960828898,31.7391728262957,15.5365354327334,8.4305492537
"217",16.1396369782429,0.601973237386844,31.677300719099,15.5376637408561,7.3064760199
"218",16.0781039035607,0.539352849072335,31.616854958049,15.5387510544883,8.3322792172
"219",16.0186417158338,0.478833656850959,31.5584497748167,15.5398080589828,9.2213086549
"220",15.9594578802673,0.418613043670303,31.5003027168642,15.540844836597,9.2213086549
"221",15.9010605247646,0.359195121869506,31.4429259276596,15.5418654028951,9.2213086549
"222",15.8453840692817,0.302513872016888,31.3882542665464,15.5428701972648,9.9918008343
"223",15.7901572037835,0.246281983058086,31.3340324245089,15.5438752207254,10.659560723
"224",15.736195034494,0.191311342201153,31.2810787267868,15.5448836922928,11.1049526266
"225",15.681685014571,0.135786120491,31.2275839086511,15.54589889408,11.4909589431
"226",15.6292098985173,0.0822840081558098,31.1761357888788,15.5469258903615,11.8254977507
"227",15.5803353779564,0.0323656962372727,31.1283050596755,15.5479696817191,11.8254977507
"228",15.5346400268804,-0.0143920741959409,31.0836721279567,15.5490321010763,11.8254977507
"229",15.4908893277577,-0.0592288889511412,31.0410075444666,15.5501182167089,12.1154313839
"230",15.4509243489403,-0.100309195759122,31.0021578936398,15.5512335446995,12.3667071994
"231",15.4110269420241,-0.141355031608212,30.9634089156564,15.5523819736323,12.5844795728
"232",15.3734048042194,-0.180160114027974,30.9269697224668,15.5535649182474,12.7732156298
"233",15.3391730220045,-0.215602602523521,30.8939486465325,15.554775624528,12.9367868791
"234",15.3070284304769,-0.24899019074334,30.8630470516972,15.5560186212203,12.9367868791
"235",15.2749071885357,-0.282390867229514,30.832205244301,15.5572980557653,12.9367868791
"236",15.2433255738318,-0.315275283112934,30.8019264307766,15.5586008569448,13.0785486286
"237",15.2113788024236,-0.348548363004264,30.7713059678514,15.5599271654279,13.2014088114
"238",15.1800564989683,-0.381222134405407,30.7413351323421,15.5612786333737,13.3078876366
"239",15.1490772831097,-0.413571982025063,30.7117265482445,15.5626492651348,13.400169285
"240",15.1190340615998,-0.445007664304329,30.6830757875039,15.5640417259041,13.3468133804
"241",15.0899859059449,-0.475470743273242,30.6554425551631,15.5654566492182,13.3468133804
"242",15.0612396436939,-0.505654893493157,30.6281341808809,15.566894537187,13.3468133804
"243",15.034934887577,-0.533418436317342,30.6032882114714,15.5683533238944,13.4339049296
"244",15.0103637489804,-0.55946938852775,30.5801968864885,15.5698331375081,13.5093842724
"245",14.9863211191578,-0.585020747473839,30.5576629857894,15.5713418666316,13.5747997027
"246",14.963764944746,-0.609112763839233,30.5366426533313,15.5728777085853,13.6314930757
"247",14.9436656616793,-0.630767638572632,30.5180989619312,15.5744333002519,13.5472939989
"248",14.9263517167604,-0.649663007541305,30.502366441062,15.5760147243017,13.5472939989
"249",14.9109888152536,-0.666637048900336,30.4886146794076,15.577625864154,13.5472939989
"250",14.8943307632097,-0.684930250770293,30.4735917771896,15.57926101398,13.4743214657
"251",14.8802020309946,-0.700716786446867,30.4611208484361,15.5809188174415,13.4110786036
"252",14.8699263415287,-0.712668084415506,30.4525207674728,15.5825944259442,13.3562681232
"253",14.8588791553116,-0.72540536539092,30.4431636760142,15.5842845207026,13.3087657067
"254",14.8477963241679,-0.738190696579496,30.4337833449153,15.5859870207474,13.2675969458
"255",14.8384880409199,-0.749203304970308,30.4261793868101,15.5876913458902,13.2675969458
"256",14.8286305623091,-0.760761314911354,30.4180224395296,15.5893918772205,13.2675969458
"257",14.8191012026346,-0.771990702090465,30.4101931073596,15.591091904725,13.2319173531
"258",14.8117670961658,-0.781018132812742,30.4045523251443,15.5927852289785,13.2009950393
"259",14.8042911500833,-0.79018215714003,30.3987644573067,15.5944733072234,13.0408623674
"260",14.795723742531,-0.800436840661227,30.3918843257233,15.5961605831923,11.3020807184
"261",14.7885298183912,-0.809312575074841,30.3863722118572,15.597842393466,11.3951366226
"262",14.7830900610539,-0.816432604847614,30.3826127269555,15.5995226659016,11.3951366226
"263",14.7785153055157,-0.822690111822306,30.3797207228536,15.601205417338,11.3951366226
"264",14.775316380665,-0.827578292303627,30.3782110536337,15.6028946729687,11.4757850729
"265",14.7744652856908,-0.830121891977015,30.3790524633587,15.6045871776679,11.5456803966
"266",14.7739620445846,-0.83231530498832,30.3802393941575,15.6062773495729,11.6062563437
"267",14.7745453027744,-0.833419272568189,30.3825098781171,15.6079645753426,11.6587554979
"268",14.7766556032151,-0.832990884060235,30.3863020904904,15.6096464872753,11.7042547648
"269",14.7793525523279,-0.831964269326352,30.3906693739821,15.6113168216542,11.7042547648
"270",14.7816321979687,-0.83134311906778,30.3946075150052,15.6129753170365,11.7042547648
"271",14.7852402247492,-0.829379869999492,30.3998603194978,15.6146200947487,11.7436874628
"272",14.7887708953339,-0.827475623444238,30.405017414112,15.6162465187781,11.7778624678
"273",14.7928541335778,-0.824994452366955,30.4107027195225,15.6178485859447,11.8074808054
"274",14.7968723732034,-0.822553029423554,30.4162977758304,15.619425402627,11.8331500314
"275",14.8003183976314,-0.820658122164037,30.4212949174269,15.6209765197955,11.8553966938
"276",14.8036273383428,-0.818873008866348,30.4261276855519,15.6225003472091,11.8553966938
"277",14.8077670462419,-0.81622965622025,30.431763748704,15.6239967024621,11.8553966938
"278",14.8121526516638,-0.813314913572343,30.4376202168999,15.6254675652361,11.8746771347
"279",14.8163450213088,-0.810567275854057,30.4432573184716,15.6269122971628,12.0247201834
"280",14.8204350629798,-0.807893178749083,30.4487633047088,15.6283282417289,12.0214241589
"281",14.8251513940517,-0.804568086830608,30.4548708749341,15.6297194808823,12.0185676044
"282",14.8309672635611,-0.800121034712467,30.4620555618347,15.6310882982736,12.1494252572
"283",14.8363766779987,-0.79605870496888,30.4688120609663,15.6324353829676,12.1494252572
"284",14.8419489391141,-0.791812034834262,30.4757099130625,15.6337609739484,12.1494252572
"285",14.8485172414667,-0.78654560957604,30.4835800925095,15.6350628510427,12.3961685562
"286",14.8559364118233,-0.780402956093672,30.4922757797402,15.636339367917,12.4766794154
"287",14.8634046445889,-0.774185439184292,30.5009947283621,15.6375900837732,12.5464554933
"288",14.8707372380407,-0.768073773619371,30.5095482497007,15.63881101166,12.6069280942
"289",14.8781612935937,-0.761839012726629,30.5181615999141,15.6400003063203,12.6593376817
"290",14.8849007509839,-0.756254109598844,30.5260556115667,15.6411548605828,12.6593376817
"291",14.8910109855308,-0.75126061550352,30.5332825865652,15.6422716010344,12.6593376817
"292",14.8973798906762,-0.745973077442098,30.5407328587944,15.6433529681183,12.7047593241
"293",14.9034691319875,-0.740928782110315,30.5478670460854,15.6443979140978,12.7441247476
"294",14.9081792522766,-0.737229488431439,30.5535879929847,15.6454087407081,12.9115747812
"295",14.9130477321892,-0.733338650321441,30.5594341146999,15.6463863825107,13.0566981437
"296",14.9178074549853,-0.72952331878998,30.5651382287605,15.6473307737753,13.1824717246
"297",14.9217178670054,-0.726527116312468,30.5699628503232,15.6482449833178,13.1824717246
"298",14.9262921275837,-0.722838883577642,30.575423138745,15.6491310111613,13.1824717246
"299",14.9314512974376,-0.718536700791303,30.5814392956664,15.6499879982289,13.4248088279
"300",14.9363112748122,-0.714507574324664,30.587130123949,15.6508188491369,13.6348343176
"301",14.9416002955638,-0.710024809260519,30.5932254003882,15.6516251048244,13.8168564085
"302",14.9472142545897,-0.705190832849384,30.5996193420288,15.6524050874391,14.1079422207
"303",14.9525488583395,-0.700610466793224,30.6057081834722,15.6531593251327,14.4935499246
"304",14.9583873635975,-0.69550133318624,30.6122760603813,15.6538886967838,14.4935499246
"305",14.9643318035199,-0.690260930824827,30.6189245378645,15.6545927343447,14.4935499246
"306",14.9706907589723,-0.684581745166588,30.6259632631112,15.6552725041389,14.6944099347
"307",14.9769339309272,-0.678995057461087,30.6328629193155,15.6559289883883,14.7351552767
"308",14.9829720657166,-0.67358873367208,30.6395328651053,15.6565607993887,14.9038012398
"309",14.9885406437383,-0.668626425638434,30.6457077131151,15.6571670693768,14.9166277412
"310",14.994390617205,-0.663355819257918,30.6521370536678,15.6577464364629,14.9277440424
"311",15.0002229847403,-0.658078432814435,30.658524402295,15.6583014175547,14.9277440424
"312",15.0056315353527,-0.653201675018632,30.6644647457241,15.6588332103714,14.9277440424
"313",15.01018848543,-0.649152925176123,30.6695298960361,15.6593414106061,14.93737817
"314",15.0151451206993,-0.644683065385626,30.6749733067842,15.6598281860849,14.9457277474
"315",15.0201139594149,-0.640181048413227,30.680408967243,15.6602950078281,15.0862973811
"316",15.0250015486088,-0.635741528327909,30.6857446255456,15.6607430769367,15.2081243969
"317",15.0304393667873,-0.630734620596195,30.6916133541708,15.6611739873835,15.3137078107
"318",15.0361842799614,-0.625404816606403,30.6977733765292,15.6615890965678,15.3137078107
"319",15.0421031914406,-0.619886214501577,30.7040925973827,15.6619894059421,15.3137078107
