1,2225
2,1189
3,2434
4,1917
5,1967
6,821
7,2288
8,1024
9,2315
10,2400
11,1935
12,2448
13,357
14,1221
15,2125
16,2479
17,214
18,1149
19,1003
20,1325
21,1161
22,420
23,2240
24,687
25,240
26,1215
27,2474
28,1232
29,451
30,717
31,2401
32,2127
33,787
34,1310
35,1228
36,504
37,2426
38,628
39,745
40,2347
41,1811
42,1277
43,176
44,2444
45,178
46,1289
47,247
48,441
49,422
50,2263
51,482
52,876
53,253
54,2161
55,1376
56,1846
57,313
58,670
59,265
60,1236
61,2232
62,2380
63,1081
64,1689
65,1291
66,246
67,357
68,2407
69,1182
70,1374
71,647
72,245
73,190
74,167
75,184
76,163
113,13
114,21
115,21
116,21
117,21
118,32
119,32
120,46
121,46
122,46
